Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
Ablated PINN,1,790,True,optimal,0.00010429751127958298,0.555231717415154,0.5553360149264336,1.3512227999963216,107354.48338856731,2.4331625604640834,107354.48359711682,1.942625035266334e-07
Ablated PINN,1,791,True,optimal,0.00010429751127958298,0.5760624259710312,0.5761667234823108,1.2637847000005422,112461.43888811728,2.1934357686648704,112461.43909772814,1.863846556119054e-07
Ablated PINN,1,792,True,optimal,0.00010429751127958298,0.5347197819501162,0.5348240794613958,1.3982692999998108,107558.8718129984,2.61444716813791,107558.87202154976,1.9389507500091258e-07
Ablated PINN,1,793,True,optimal,0.00010429751127958298,0.47475580405443907,0.4748601015657187,1.3011986999990768,112113.48300659278,2.7401727281545387,112113.4832150889,1.8596881526683217e-07
Ablated PINN,1,794,True,optimal,0.00010429751127958298,0.46268489491194487,0.46278919242322447,1.2049783999973442,107004.52484390192,2.603730639619997,107004.52505147675,1.939869689169162e-07
Ablated PINN,1,795,True,optimal,0.00010429751127958298,0.468730709515512,0.4688350070267916,1.321424499998102,111512.813503058,2.818527798037464,111512.8137116372,1.870450457068422e-07
Ablated PINN,1,796,True,optimal,0.00010429751127958298,0.4901127200573683,0.4902170175686479,1.337976700000581,112235.65739570832,2.7293558812719443,112235.6575430852,1.3131021130472542e-07
Ablated PINN,1,797,True,optimal,0.00010429751127958298,0.46900298073887825,0.46910727825015786,1.1337847000031616,105295.87720220408,2.41689854873357,105295.8773934246,1.8160304465945304e-07
Ablated PINN,1,798,True,optimal,0.00010429751127958298,0.4425656208768487,0.4426699183881283,1.112192500004312,113603.60077722256,2.512464601285948,113603.60116647123,3.426376175257607e-07
Ablated PINN,1,799,True,optimal,0.00010429751127958298,0.47863837610930204,0.47874267362058165,1.100784599999315,105198.83551799825,2.299324168606956,105198.83571091016,1.83378376919296e-07
Ablated PINN,2,790,True,optimal,5.851639434695244e-05,0.5846079643815756,0.5846664807759225,1.3512227999963216,107354.48338856731,2.311100164666678,107354.4835971169,1.9426257130170332e-07
Ablated PINN,2,791,True,optimal,5.851639434695244e-05,0.5802926598116755,0.5803511762060225,1.2637847000005422,112461.43888811728,2.1776206404239344,112461.43909772795,1.8638448739878288e-07
Ablated PINN,2,792,True,optimal,5.851639434695244e-05,0.4981877766549587,0.4982462930493057,1.3982692999998108,107558.8718129984,2.8063817423352915,107558.87202154976,1.9389507500091258e-07
Ablated PINN,2,793,True,optimal,5.851639434695244e-05,0.5082131819799542,0.5082716983743012,1.3011986999990768,112113.48300659278,2.5600455507574784,112113.48321508865,1.8596859461312287e-07
Ablated PINN,2,794,True,optimal,5.851639434695244e-05,0.5057960087433457,0.5058545251376927,1.2049783999973442,107004.52484390192,2.382065080211255,107004.52505147674,1.9398695531757052e-07
Ablated PINN,2,795,True,optimal,5.851639434695244e-05,0.5180154284462333,0.5180739448405802,1.321424499998102,111512.813503058,2.5506484415168296,111512.81371163705,1.8704491521138816e-07
Ablated PINN,2,796,True,optimal,5.851639434695244e-05,0.5265388861298561,0.5265974025242031,1.337976700000581,112235.65739570832,2.540796239379639,112235.65754308534,1.3131034095973496e-07
Ablated PINN,2,797,True,optimal,5.851639434695244e-05,0.48917887452989817,0.4892373909242451,1.1337847000031616,105295.87720220408,2.31745308317761,105295.87739342451,1.816029617393106e-07
Ablated PINN,2,798,True,optimal,5.851639434695244e-05,0.4924494130536914,0.49250792944803834,1.112192500004312,113603.60077722256,2.258222524966784,113603.60116647108,3.426374894319756e-07
Ablated PINN,2,799,True,optimal,5.851639434695244e-05,0.49494034703820944,0.4949988634325564,1.100784599999315,105198.83551799825,2.2238123788122537,105198.83571090948,1.8337772677900464e-07
Ablated PINN,3,790,True,optimal,5.568834021687508e-05,0.5422755656763911,0.542331254016608,1.3512227999963216,107354.48338856731,2.491508261766051,107354.48359711684,1.942625170816474e-07
Ablated PINN,3,791,True,optimal,5.568834021687508e-05,0.5311236726120114,0.5311793609522283,1.2637847000005422,112461.43888811728,2.379205204311771,112461.43909772675,1.8638341342269305e-07
Ablated PINN,3,792,True,optimal,5.568834021687508e-05,0.494437244720757,0.49449293306097386,1.3982692999998108,107558.8718129984,2.8276830800075277,107558.87202154999,1.9389529146901022e-07
Ablated PINN,3,793,True,optimal,5.568834021687508e-05,0.4900433886796236,0.49009907701984046,1.3011986999990768,112113.48300659278,2.654970721249493,112113.48321508864,1.859685816334929e-07
Ablated PINN,3,794,True,optimal,5.568834021687508e-05,0.5037896083667874,0.5038452967070043,1.2049783999973442,107004.52484390192,2.391564251711299,107004.5250514767,1.9398691451953346e-07
Ablated PINN,3,795,True,optimal,5.568834021687508e-05,0.6016111699864268,0.6016668583266437,1.321424499998102,111512.813503058,2.1962727075798205,111512.81371163706,1.8704492826093358e-07
Ablated PINN,3,796,True,optimal,5.568834021687508e-05,0.49876842834055424,0.4988241166807711,1.337976700000581,112235.65739570832,2.6822614530019537,112235.65754308525,1.3131026316672923e-07
Ablated PINN,3,797,True,optimal,5.568834021687508e-05,0.45446018781512976,0.4545158761553466,1.1337847000031616,105295.87720220408,2.4944886625162708,105295.87739342448,1.8160293409926312e-07
Ablated PINN,3,798,True,optimal,5.568834021687508e-05,0.47121242340654135,0.4712681117467582,1.112192500004312,113603.60077722256,2.3599994828463218,113603.60116647097,3.4263738695694743e-07
Ablated PINN,3,799,True,optimal,5.568834021687508e-05,0.46719751972705126,0.4672532080672681,1.100784599999315,105198.83551799825,2.3558631187414782,105198.83571091008,1.8337829392266306e-07
Ablated PINN,4,790,True,optimal,6.014825776219368e-05,0.4760249303653836,0.4760850786231458,1.3512227999963216,107354.48338856731,2.838196071811584,107354.48359711691,1.9426258485671728e-07
Ablated PINN,4,791,True,optimal,6.014825776219368e-05,0.49436213355511427,0.49442228181287645,1.2637847000005422,112461.43888811728,2.5560836282836576,112461.43909772893,1.8638535434333734e-07
Ablated PINN,4,792,True,optimal,6.014825776219368e-05,0.5122433248907328,0.512303473148495,1.3982692999998108,107558.8718129984,2.7293769675352406,107558.87202155008,1.9389537264454684e-07
Ablated PINN,4,793,True,optimal,6.014825776219368e-05,0.5021877475082874,0.5022478957660497,1.3011986999990768,112113.48300659278,2.5907499284082287,112113.4832150888,1.8596872440942245e-07
Ablated PINN,4,794,True,optimal,6.014825776219368e-05,0.4882916184142232,0.4883517666719854,1.2049783999973442,107004.52484390192,2.4674394201725094,107004.5250514766,1.939868193241137e-07
Ablated PINN,4,795,True,optimal,6.014825776219368e-05,0.4556581759825349,0.45571832424029707,1.321424499998102,111512.813503058,2.899651889576694,111512.81371163703,1.8704490216184275e-07
Ablated PINN,4,796,True,optimal,6.014825776219368e-05,0.4501161137595773,0.45017626201733946,1.337976700000581,112235.65739570832,2.972117396872086,112235.65754308541,1.3131040578723972e-07
Ablated PINN,4,797,True,optimal,6.014825776219368e-05,0.42077842727303505,0.42083857553079723,1.1337847000031616,105295.87720220408,2.6941083016763288,105295.87739337907,1.8155980180516529e-07
