Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
860,optimal,True,0.8750174110755324,570338.7448361962
861,optimal,True,0.8429707791656256,562367.0612325314
862,optimal,True,0.8851605029776692,564190.431119979
863,optimal,True,0.830123602412641,564395.0005476833
864,optimal,True,0.8925959905609488,563388.3195636817
865,optimal,True,0.83422143291682,559344.5615328024
866,optimal,True,0.8268486056476831,565591.7847605478
867,optimal,True,0.7725523104891181,566524.836186359
868,optimal,True,0.729572051204741,555393.7384751353
869,optimal,True,0.9657443622127175,574487.3972369748
