Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
220,optimal,True,0.510516552021727,571803.2749606934
221,optimal,True,0.4952778529841453,571916.934736696
222,optimal,True,0.4980959501117468,569064.7711006465
223,optimal,True,0.5133325278293341,559727.8243598238
224,optimal,True,0.5262367110699415,564938.0526688542
225,optimal,True,0.4993894330691546,565224.7653819826
226,optimal,True,0.497276988113299,558437.6961450008
227,optimal,True,0.5073323510587215,555521.8663789042
228,optimal,True,0.5059630118776113,558601.137035305
229,optimal,True,0.4979029600508511,573210.105852131
