Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
710,optimal,True,0.6938845079857856,562258.095949337
711,optimal,True,0.6910934310872108,561795.5407145815
712,optimal,True,0.6949242809787393,559978.5314542389
713,infeasible,False,18.273458295036107,
714,infeasible,False,11.850853404030204,
715,maxIterations,False,30.389328324003145,
716,optimal,True,0.7596319001168013,568923.8934080708
717,optimal,True,0.810930805047974,567469.3404085267
718,optimal,True,0.7208246570080519,574077.4080497039
719,optimal,True,0.5776005580555648,569499.1457457566
