Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,8,1.0,0.0001041441282723099,0.9932457731920294,0.9933499173203018,0.7908085816015955,0.8083684375664932,1.6696219971498497e-13
DC3,2,8,1.0,0.00010359036969020963,0.9568064924678765,0.9569100828375667,0.7908085816015955,0.8246991507954983,-3.5771303112976864e-13
DC3,3,8,1.0,0.00010543788084760308,1.5203359541774262,1.5204413920582738,0.7908085816015955,0.8425771631802805,5.576995600457439e-13
DC3,4,8,1.0,0.00016714175581000745,0.8890685226360802,0.8892356643918902,0.7908085816015955,0.9043347935560447,5.451030340598377e-11
DC3,5,8,1.0,0.00010840024333447218,0.9643622111761943,0.9644706114195287,0.7908085816015955,0.8171492435598595,1.4657633191516843e-12
FSNet,1,8,1.0,0.00011157777043990791,1.549135190260131,1.5492467680305708,0.7908085816015955,0.8507134959762814,-1.0661393480952714e-14
FSNet,2,8,1.0,0.00015018912381492555,0.8416697187640239,0.8418199078878388,0.7908085816015955,0.9533518133558945,8.649353412666097e-13
FSNet,3,8,1.0,9.050648077391088e-05,0.9154470290814061,0.91553753556218,0.7908085816015955,0.8643566427799891,-1.279762127893299e-13
FSNet,4,8,1.0,9.485401096753776e-05,1.2962655235896818,1.2963603776006494,0.7908085816015955,0.8310170381195393,5.618697125336928e-11
FSNet,5,8,1.0,0.00018308550352230668,0.8220080481260084,0.8221911336295307,0.7908085816015955,0.959475708590546,5.417656441823935e-11
KKT,1,8,1.0,0.0003235546173527837,0.860433724912582,0.8607572795299347,0.7908085816015955,0.9186676741386925,3.786000304771377e-13
KKT,2,8,1.0,0.00023887812858447433,0.9930969325068872,0.9933358106354717,0.7908085816015955,0.8005159414336227,5.887200704495804e-11
KKT,3,8,1.0,0.0002097355027217418,0.8526075194822624,0.8528172549849842,0.7908085816015955,0.9332966651174122,-1.3300366518175023e-12
KKT,4,8,1.0,0.0001905092503875494,0.8682494969980326,0.8684400062484201,0.7908085816015955,0.9123364128457644,5.539441195373346e-11
KKT,5,8,1.0,0.00020238186698406935,0.9516753813368268,0.9518777632038109,0.7908085816015955,0.831226273329978,-1.2991571635658528e-13
PINN Baseline,1,8,1.0,0.00020683437469415367,0.7241293535334989,0.7243361879081931,0.7908085816015955,1.0945944740824416,5.383584417686387e-10
PINN Baseline,2,8,1.0,8.641777094453573e-05,0.9080981827573851,0.9081846005283296,0.7908085816015955,0.9221528474872402,7.886179988705467e-14
PINN Baseline,3,8,1.0,0.00015007788897491992,1.1436095591343474,1.1437596370233223,0.7908085816015955,0.890015054256826,1.1921154219937247e-12
PINN Baseline,4,8,1.0,0.00017494050553068519,0.8468604056106415,0.8470353461161721,0.7908085816015955,0.9439508582511642,4.819303422332326e-10
PINN Baseline,5,8,1.0,9.795650839805603e-05,0.8636981870222371,0.8637961435306352,0.7908085816015955,0.9186469209246332,5.4352376093546366e-11
Rahul's Model,1,8,1.0,0.0002201931201852858,0.9435043387347832,0.9437245318549685,0.7908085816015955,0.8373430321062039,5.380176322000526e-10
Rahul's Model,2,8,1.0,0.0002047293819487095,1.3917440940567758,1.3919488234387245,0.7908085816015955,0.748106840657912,5.363037920218502e-10
Rahul's Model,3,8,1.0,0.00032800837652757764,0.9125840900815092,0.9129120984580368,0.7908085816015955,0.864456531086419,5.3069025248184844e-11
Rahul's Model,4,8,1.0,0.00026301812613382936,0.8545854354742914,0.8548484536004253,0.7908085816015955,0.9285092805263713,5.378163083781197e-10
Rahul's Model,5,8,1.0,0.00023533686180599034,0.8530842667678371,0.8533196036296431,0.7908085816015955,0.9254052928937224,5.364868660888563e-10
