Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
870,infeasible,False,29.114297045161948,
871,optimal,True,0.8352124080993235,560650.0593924356
872,optimal,True,0.8655452090315521,562065.75571193
873,optimal,True,0.8040362738538533,581458.0791965893
874,optimal,True,0.6972374140750617,550609.6179120464
875,optimal,True,0.7732981920707971,562257.3649058936
876,optimal,True,0.7779522659257054,560149.08357984
877,optimal,True,0.8434155529830605,559060.4629609822
878,infeasible,False,19.90587759297341,
879,optimal,True,0.9009348491672426,563429.0898038023
