Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
270,optimal,True,0.5798218920826912,561356.4863181412
271,optimal,True,0.7112017080653459,567993.6235365089
272,optimal,True,0.7576672099530697,562931.780660598
273,optimal,True,0.7754951999522746,555936.2363283022
274,optimal,True,0.7775307160336524,566932.9178661564
275,optimal,True,0.7588187931105494,573825.9568934657
276,optimal,True,0.7185512077994645,569061.9378678284
277,optimal,True,0.6385723899584264,566096.6785046648
278,optimal,True,0.6457996810786426,565433.3802414762
279,optimal,True,0.7474282709881663,571095.5035068226
