Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
400,optimal,True,0.7575174358207732,561776.2069004728
401,optimal,True,0.7886443550232798,571209.6047829735
402,optimal,True,0.7276365410070866,564373.6201847445
403,maxIterations,False,30.382531226845458,
404,optimal,True,0.613772134995088,555673.9041992583
405,infeasible,False,11.224707955028862,
406,optimal,True,2.169739969074726,587309.2700048537
407,infeasible,False,10.941088313004002,
408,infeasible,False,11.33299761498347,
409,maxIterations,False,24.156230246881023,
