Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,8,1.0,9.996400331147015e-05,0.8672118517279159,0.8673118157312274,0.7319156928861048,0.8467021655683975,-6.4780407542670546e-12
DC3,2,8,1.0,0.00010354651021771133,1.0153270992450416,1.0154306457552593,0.7319156928861048,0.7219524603506113,-6.2524400262954125e-12
DC3,3,8,1.0,0.00010463775834068656,0.9487610887736082,0.9488657265319489,0.7319156928861048,0.7706050759667548,7.972964935845035e-13
DC3,4,8,1.0,0.00010689650662243366,0.991897475119913,0.9920043716265354,0.7319156928861048,0.7402761529228514,-7.100599656287055e-12
DC3,5,8,1.0,0.00010481401113793254,0.9712358992546797,0.9713407132658176,0.7319156928861048,0.7553524488224698,-6.238410410385809e-12
FSNet,1,8,1.0,0.00010326399933546782,0.9284542692184914,0.9285575332178269,0.7319156928861048,0.7876045961971606,-6.170049697112459e-12
FSNet,2,8,1.0,0.00010109899449162185,0.8787084366485942,0.8788095356430858,0.7319156928861048,0.8322431685800207,-6.536171893839216e-12
FSNet,3,8,1.0,0.00010944524547085166,0.9753678464912809,0.9754772917367518,0.7319156928861048,0.7533058644895976,-6.5321506383280306e-12
FSNet,4,8,1.0,0.00010477026808075607,0.9888681056036148,0.9889728758716956,0.7319156928861048,0.7420442861783358,-7.503238706713809e-12
FSNet,5,8,1.0,0.00010947900591418147,0.9426505776064005,0.9427600566123147,0.7319156928861048,0.7747842954668638,-7.937847519814779e-12
KKT,1,8,1.0,0.0003235769981984049,0.9083459209068678,0.9086694979050662,0.7319156928861048,0.8059502531289254,-5.893957357101504e-12
KKT,2,8,1.0,0.0002303306246176362,0.8180072887626011,0.8182376193872187,0.7319156928861048,0.90342846846404,-8.484002597706163e-12
KKT,3,8,1.0,0.00023560560657642782,0.9086143676249776,0.908849973231554,0.7319156928861048,0.8104113474826112,4.223495386251373e-13
KKT,4,8,1.0,0.0002418181102257222,0.8044641558662988,0.8047059739765245,0.7319156928861048,0.9183100427051282,-6.987867005062923e-13
KKT,5,8,1.0,0.0001729280047584325,0.8485393940063659,0.8487123220111243,0.7319156928861048,0.8622744223376586,-6.185203876353109e-12
PINN Baseline,1,8,1.0,0.00021540187299251556,0.6191908307373524,0.6194062326103449,0.7319156928861048,1.1808984965930225,-6.049182610630623e-12
PINN Baseline,2,8,1.0,8.949026232585311e-05,0.7693375755043235,0.7694270657666493,0.7319156928861048,0.9626179841304747,-6.673463793197346e-12
PINN Baseline,3,8,1.0,0.00011471399920992553,1.3388983868644573,1.3390131008636672,0.7319156928861048,0.7241456834413895,-6.882392325412714e-12
PINN Baseline,4,8,1.0,0.0003493958502076566,0.7273606020899024,0.72770999794011,0.7319156928861048,1.0123438828572557,-6.680025327877971e-12
PINN Baseline,5,8,1.0,8.916639490053058e-05,0.8323242003680207,0.8324133667629212,0.7319156928861048,0.8790724093121951,1.8832324388533425e-13
Rahul's Model,1,8,1.0,0.0002487593737896532,0.8764860696101096,0.8767348289838992,0.7319156928861048,0.8335323405765057,-6.078957944871874e-12
Rahul's Model,2,8,1.0,0.00018789162277244031,0.8702651986677665,0.870453090290539,0.7319156928861048,0.8404832676911662,6.997817387801806e-13
Rahul's Model,3,8,1.0,0.0002405405102763325,0.87890268737101,0.8791432278812863,0.7319156928861048,0.8312312181087004,-7.503962834269585e-12
Rahul's Model,4,8,1.0,0.000253413018072024,0.8639615097781643,0.8642149227962364,0.7319156928861048,0.8461399912636886,-2.4278621381666717e-13
Rahul's Model,5,8,1.0,0.0002199117443524301,0.8766645107825752,0.8768844225269277,0.7319156928861048,0.8328281221596201,4.766355253965091e-13
