Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
260,optimal,True,1.6201788110192865,565595.0558848848
261,optimal,True,1.5217043841257691,566444.1642463831
262,optimal,True,1.472566750831902,558475.3958529603
263,optimal,True,1.4005188010632992,562967.0015723051
264,optimal,True,1.4762213400099427,566572.7554844655
265,optimal,True,1.4645093909930438,565448.6958874041
266,maxIterations,False,30.5593054080382,
267,optimal,True,1.4923849301412702,549177.0854617876
268,optimal,True,1.4821917349472642,561040.6481303032
269,optimal,True,1.5287852720357478,569939.2360417313
