Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,0.00010439629356066386,1.2176586560284097,1.2177630523219705,0.8661656338307593,0.781572148872168,9.173857524102179e-14
DC3,2,9,1.0,9.789597243070602e-05,1.0711052708534732,1.0712031668259039,0.8661656338307593,0.8153504457851902,-1.842729551900818e-12
DC3,3,9,1.0,0.00011034609956873787,0.9391160444873903,0.939226390586959,0.8661656338307593,0.9235245349049391,7.983515025303481e-13
DC3,4,9,1.0,9.906498922242058e-05,0.9638066114857793,0.9639056764750017,0.8661656338307593,0.8990531967723625,9.953773121345504e-13
DC3,5,9,1.0,0.00010078721162345674,0.8905405938211415,0.8906413810327649,0.8661656338307593,0.9731445756048528,7.039498609543244e-13
FSNet,1,9,1.0,9.74538011683358e-05,1.1519579456912146,1.152055399492383,0.8661656338307593,0.7686727929491013,-9.893861959759918e-13
FSNet,2,9,1.0,0.00010908395051956177,1.2397113642137911,1.2398204481643107,0.8661656338307593,0.6992302986594319,5.580764401333704e-13
FSNet,3,9,1.0,0.00012061620752016704,1.2150984636197488,1.2152190798272688,0.8661656338307593,0.718275688944522,-1.262508584531451e-12
FSNet,4,9,1.0,0.00015718645105759302,1.121879443526268,1.1220366299773257,0.8661656338307593,0.7833554407002761,1.9920249575246838e-13
FSNet,5,9,1.0,9.92449414398935e-05,0.862213080852396,0.8623123257938359,0.8661656338307593,1.0094390779033267,9.943467388752437e-13
KKT,1,9,1.0,0.00017306208610534668,0.7897331820180019,0.7899062441041073,0.8661656338307593,1.1023597529655682,-8.886756274023285e-13
KKT,2,9,1.0,0.00018104341708951525,0.758274911592404,0.7584559550094936,0.8661656338307593,1.1498950530923908,-1.556965473022107e-13
KKT,3,9,1.0,0.00019073010318809084,0.7195756386758553,0.7197663687790433,0.8661656338307593,1.2073553212253192,-1.4533118916646582e-12
KKT,4,9,1.0,0.00017345210330353843,0.7250811799118916,0.7252546320151951,0.8661656338307593,1.205403678558088,-1.183517680996007e-12
KKT,5,9,1.0,0.00017876105589999093,0.757381165607108,0.757559926663008,0.8661656338307593,1.1668850711051477,-4.717795363809748e-13
PINN Baseline,1,9,1.0,0.00018767919391393661,0.8857419625338581,0.885929641727772,0.8661656338307593,0.9770332724509116,-4.2899361020901176e-13
PINN Baseline,2,9,1.0,9.658177279763752e-05,0.6998093891888857,0.6999059709616833,0.8661656338307593,1.2583317040580002,1.1523943588217358e-12
PINN Baseline,3,9,1.0,9.301397949457169e-05,0.5751995738181803,0.5752925877976749,0.8661656338307593,1.5068385346492268,2.171262107821074e-13
PINN Baseline,4,9,1.0,9.424725754393471e-05,0.5476026660245326,0.5476969132820765,0.8661656338307593,1.581698156674526,-1.0923051021331336e-12
PINN Baseline,5,9,1.0,8.948395649592082e-05,0.633407449349761,0.6334969333062569,0.8661656338307593,1.393159967193104,-5.874847791612371e-13
Rahul's Model,1,9,1.0,0.00021658134129312303,0.8490727895663844,0.8492893709076775,0.8661656338307593,1.024023474043111,-4.524144353796404e-12
Rahul's Model,2,9,1.0,0.00021089023600021997,0.754810804915097,0.7550216951510973,0.8661656338307593,1.1482285834945847,-5.607598617073329e-12
Rahul's Model,3,9,1.0,0.00018301109472910562,0.8821048460279902,0.8822878571227193,0.8661656338307593,0.9843695470594633,1.0562564794145635e-10
Rahul's Model,4,9,1.0,0.0001764266441265742,0.8216698299058609,0.8218462565499876,0.8661656338307593,1.0559848020142235,-3.406305600608101e-12
Rahul's Model,5,9,1.0,0.00024411320272419188,0.7416574096100198,0.741901522812744,0.8661656338307593,1.171001911785351,-4.645160353449966e-12
