,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010702675208449364,3.7148354285753245e-05,0.8153569238105168,0.10775081381128832,0.8154639505626013,0.10773032274012653,0.8821887607789701,0.0,1.102454779436749,0.14407227542978146,1.970101223059898e-11,1.4712001662397572e-12
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.547733287844392e-05,6.710590045689619e-06,0.8429276007486302,0.023993620053522964,0.8430230780815086,0.023990062872371515,0.8821887607789701,0.0,1.0495500858944016,0.030073595258404508,1.2692905403420013e-11,1.1462843439801092e-11
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00019434094946417543,2.3947077015699712e-05,0.8274891290141063,0.031818964675758496,0.8276834699635705,0.03182111260946748,0.8821887607789701,0.0,1.0725603812918578,0.041037844177930285,7.630381473056896e-12,1.0640998860100119e-11
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00011049673064715331,4.756069142391366e-05,0.9070806431635801,0.214041817537233,0.9071911398942273,0.2140354525926402,0.8821887607789701,0.0,1.0527589583113166,0.11961271540372989,1.1560675058379957e-11,1.0644291592139484e-11
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00022906839019722408,4.632787946109004e-05,0.912222844413999,0.049364673654643774,0.9124519128041962,0.04938186986171329,0.8821887607789701,0.0,0.9737380465260876,0.049553412329615354,1.1205879545710996e-11,9.940094036377325e-12
