Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
100,infeasible,False,17.11786570586264,
101,optimal,True,1.0747811971232295,559217.7514176585
102,optimal,True,1.1026715580374002,565565.7174141213
103,optimal,True,1.1625900210347027,576869.3860583698
104,optimal,True,0.9435942040290684,574668.1096671406
105,optimal,True,1.2267054140102118,564236.7252497617
106,optimal,True,1.7948591909371316,568973.2195524616
107,optimal,True,1.0868954781908542,561574.1268372582
108,optimal,True,0.9925561179406941,557782.9216717938
109,optimal,True,1.0116391968913376,565842.1092879446
