,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,7.0,0.0,1.0,0.0,0.00012096140001501357,4.7490870783496365e-06,0.9828631233690039,0.14905539477873547,0.9829840847690191,0.14905363249259515,0.9292094578434315,0.0,0.9656105203696772,0.1331644552036717,-7.729699418956848e-12,6.329831241155299e-12
FSNet,3.0,1.5811388300841898,7.0,0.0,1.0,0.0,0.0001475271103637559,3.826226711352003e-05,1.0344016028568148,0.20320409923331503,1.0345491299671787,0.20323352389633473,0.9292094578434315,0.0,0.9373421412301065,0.18335728198426463,-3.182773986848261e-12,7.382990263496872e-12
KKT,3.0,1.5811388300841898,7.0,0.0,1.0,0.0,0.00020947522882904323,8.247828356666102e-06,0.7247725286920156,0.03180047278025233,0.7249820039208446,0.03180762276127347,0.9292094578434315,0.0,1.2855236882580963,0.059883560341741596,-3.1732335211917075e-12,6.498450636515085e-12
PINN Baseline,3.0,1.5811388300841898,7.0,0.0,1.0,0.0,0.00014677683689764569,4.354171284016623e-05,0.8740044455177017,0.060122799604011526,0.8741512223545994,0.060124351049723516,0.9292094578434315,0.0,1.0707571796236646,0.0758167176152371,-3.120188297260072e-12,6.1562422235623085e-12
Rahul's Model,3.0,1.5811388300841898,7.0,0.0,1.0,0.0,0.00021991253431354253,1.604109791722718e-05,0.7702698070555926,0.07762912798744852,0.7704897195899061,0.0776215204285338,0.9292094578434315,0.0,1.2287449846222454,0.15057456542340542,-9.299501417657271e-12,4.57185116081711e-12
