Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
PINN Baseline,1,260,True,optimal,0.00028051966283884313,1.5239510401152074,1.5242315597780463,1.6201788110192865,565595.0558848848,1.0629479494934562,565595.055884864,-3.684321917280435e-12
PINN Baseline,1,261,True,optimal,0.00028051966283884313,1.5678740399889648,1.5681545596518036,1.5217043841257691,566444.1642463831,0.9703790833370733,566444.1642457353,-1.1437160215584813e-10
PINN Baseline,1,262,True,optimal,0.00028051966283884313,1.508098840015009,1.5083793596778479,1.472566750831902,558475.3958529603,0.9762575584078567,558475.3958529739,2.4388885803910167e-12
PINN Baseline,1,263,True,optimal,0.00028051966283884313,1.4306070259772241,1.430887545640063,1.4005188010632992,562967.0015723051,0.9787762884167258,562967.001572283,-3.928988925699361e-12
PINN Baseline,1,264,True,optimal,0.00028051966283884313,1.3066828050650656,1.3069633247279044,1.4762213400099427,566572.7554844655,1.129504793347798,566572.7554844392,-4.643686530671636e-12
PINN Baseline,1,265,True,optimal,0.00028051966283884313,1.4774274728260934,1.4777079924889323,1.4645093909930438,565448.6958874041,0.9910681937412696,565448.6958874122,1.4205810826837627e-12
PINN Baseline,1,267,True,optimal,0.00028051966283884313,1.538321235915646,1.5386017555784848,1.4923849301412702,549177.0854617876,0.9699618011810743,549177.0854617797,-1.441473450694874e-12
PINN Baseline,1,268,True,optimal,0.00028051966283884313,1.4326741809491068,1.4329547006119456,1.4821917349472642,561040.6481303032,1.0343604960535682,561040.6481302971,-1.0997442123649021e-12
PINN Baseline,1,269,True,optimal,0.00028051966283884313,1.4749227268621325,1.4752032465249714,1.5287852720357478,569939.2360417313,1.036321792022215,569939.2360417336,4.085183628888144e-13
PINN Baseline,2,260,True,optimal,0.0001759793247199721,1.5032827178947628,1.5034586972194828,1.6201788110192865,565595.0558848848,1.0776343999443865,565595.0558848683,-2.9227581690157636e-12
PINN Baseline,2,261,True,optimal,0.0001759793247199721,1.5521209700964391,1.5522969494211591,1.5217043841257691,566444.1642463831,0.980292066342849,566444.1642457478,-1.1215199154797183e-10
PINN Baseline,2,262,True,optimal,0.0001759793247199721,1.4915976780466735,1.4917736573713936,1.472566750831902,558475.3958529603,0.9871247850204464,558475.3958529821,3.898052688317266e-12
PINN Baseline,2,263,True,optimal,0.0001759793247199721,1.4049104410223663,1.4050864203470863,1.4005188010632992,562967.0015723051,0.9967492253731561,562967.0015724641,2.824736248687014e-11
