Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
980,optimal,True,1.4199090921320021,568740.2445538456
981,optimal,True,1.4265526079107076,576180.8788904272
982,optimal,True,1.7480620921123773,564094.084893449
983,infeasible,False,5.580572926905006,
984,optimal,True,1.364220225950703,570793.2195426966
985,optimal,True,1.4891643209848553,557241.094986252
986,optimal,True,1.4721257160417736,563586.0698984534
987,optimal,True,1.5703818420879543,566961.0975517792
988,optimal,True,1.5808066681493074,559986.2305166941
989,optimal,True,1.6366353929042816,552034.5833410616
