,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,8.819044774605168e-05,5.718178274287849e-06,0.7541096373461187,0.06027151267511355,0.7541978277938648,0.0602686262871444,0.8437486143730994,0.0,1.130657532280909,0.0871842637668339,6.518132555963454e-12,3.921703157003061e-12
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.151911880407068e-05,4.715004458258268e-06,0.7946788107458916,0.07569974383000316,0.7947703298646956,0.0756984342179899,0.8437486143730994,0.0,1.0739355627547638,0.09187056749648954,3.6420336476982254e-12,4.4233420119555245e-12
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00027301469817757605,0.00010405715604273048,0.9207589619172116,0.11420775546347757,0.9210319766153893,0.11427267907695964,0.8437486143730994,0.0,0.9942876966019852,0.08454014012118165,1.895978102428644e-11,2.6544177153072862e-11
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010904759789506595,3.6310284954071335e-05,0.8052108984233606,0.021194417563248448,0.8053199460212556,0.02121301812383315,0.8437486143730994,0.0,1.0523274427604572,0.02814540641098414,1.7842332505832553e-11,3.370582431497469e-11
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00022257860336038801,3.444611181599698e-05,0.8858620825120145,0.046007666364273024,0.8860846611153749,0.04601988232267265,0.8437486143730994,0.0,0.9550262841419827,0.05088203915791309,5.1798944244398586e-11,3.568606060429671e-11
