Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,9.212477339638604e-05,0.8868159013541622,0.8869080261275586,0.8149322471063998,0.919526097123666,-1.5604746545596623e-12
DC3,2,9,1.0,9.27280117240217e-05,0.836054864546491,0.836147592558215,0.8149322471063998,0.9792383476935521,-1.8490334374255774e-12
DC3,3,9,1.0,0.00011003255430195067,0.8466120005792214,0.8467220331335233,0.8149322471063998,0.9727015669784743,-6.070694401707454e-13
DC3,4,9,1.0,8.9893557338251e-05,0.8766793401704894,0.8767692337278277,0.8149322471063998,0.9300401832907608,1.422565651689758e-13
DC3,5,9,1.0,9.16168921523624e-05,0.8523450856510963,0.8524367025432488,0.8149322471063998,0.9566127657760841,-6.0810641050837255e-12
FSNet,1,9,1.0,8.624688618712955e-05,0.9484622013341222,0.9485484482203093,0.8149322471063998,0.8685717098814157,-1.2120989310487661e-12
FSNet,2,9,1.0,8.894689381122589e-05,0.7507988888925562,0.7508878357863674,0.8149322471063998,1.0948897834447584,-3.255380061560752e-13
FSNet,3,9,1.0,9.49668853233258e-05,0.7703600660121689,0.7704550328974923,0.8149322471063998,1.06700076885362,-1.5287149469458415e-12
FSNet,4,9,1.0,8.964466138018502e-05,0.730044986664628,0.7301346313260082,0.8149322471063998,1.1261710338275823,-1.3944470117932635e-12
FSNet,5,9,1.0,9.264799559281932e-05,0.716266570897359,0.7163592188929518,0.8149322471063998,1.147529645348485,-5.802214973929985e-12
KKT,1,9,1.0,0.0002132238975415627,0.8666341613150306,0.8668473852125721,0.8149322471063998,0.9475613508448019,-6.160831486829474e-12
KKT,2,9,1.0,0.00023157946351501677,0.843966700654063,0.844198280117578,0.8149322471063998,0.9795405530433692,-2.3078420415561757e-13
KKT,3,9,1.0,0.00018197166112562022,0.7287821277924296,0.7289640994535552,0.8149322471063998,1.1286315522110502,-1.1789587626881888e-12
KKT,4,9,1.0,0.00017297609398762384,0.7175564884673804,0.717729464561368,0.8149322471063998,1.1431828728357127,-1.2288277369243776e-12
KKT,5,9,1.0,0.00016316489523483647,0.7375168430670682,0.737680007962303,0.8149322471063998,1.1092008325879856,-5.5713142028750415e-12
PINN Baseline,1,9,1.0,0.00017932611000206735,0.8259176410113772,0.8260969671213793,0.8149322471063998,0.986494003769611,-5.349410700350064e-12
PINN Baseline,2,9,1.0,9.23202217866977e-05,0.749325523696219,0.7494178439180056,0.8149322471063998,1.0994270384187088,-1.4638892635587174e-12
PINN Baseline,3,9,1.0,8.746797943280803e-05,0.8449778518018624,0.8450653197812952,0.8149322471063998,0.9650355924393301,-1.2469296258152574e-12
PINN Baseline,4,9,1.0,9.5347020154198e-05,0.7814917739791175,0.7815871209992716,0.8149322471063998,1.0461145593094519,-3.8486037447609034e-13
PINN Baseline,5,9,1.0,8.687245038648446e-05,0.8677194559843175,0.8678063284347041,0.8149322471063998,0.9394740628990648,-5.605964324025144e-13
Rahul's Model,1,9,1.0,0.00018505710694524978,0.8881863659351237,0.8883714230420688,0.8149322471063998,0.9319860419187574,-2.021903474655942e-13
Rahul's Model,2,9,1.0,0.00018605610562695397,0.7401965866900153,0.7403826427956423,0.8149322471063998,1.1164882651820043,-1.1625561179759405e-12
Rahul's Model,3,9,1.0,0.00017303932044241164,0.6960364838079032,0.6962095231283456,0.8149322471063998,1.1757943336941927,-5.922386997547823e-12
Rahul's Model,4,9,1.0,0.00025530410413112905,0.8608126505278051,0.8610679546319362,0.8149322471063998,0.9506877266231579,-7.032892523628482e-13
Rahul's Model,5,9,1.0,0.00021386842450333966,0.9981247000913653,0.9983385685158687,0.8149322471063998,0.8257223561228602,-1.4708064418333884e-12
