,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.23521800339222e-05,3.145868319092792e-06,0.8085567557439208,0.04152638598168064,0.8086391079239548,0.0415284519670207,0.957255547028035,0.0,1.1895883133080833,0.055678878910004025,-2.556146057220086e-12,2.6944210614896416e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.261557668447495e-05,1.0827924443269496e-05,0.805958083178848,0.030832824323325597,0.8060406987555325,0.030834848764327075,0.957255547028035,0.0,1.1964530204471435,0.055165190969548424,-2.0934815574618143e-12,3.1158414799880677e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016091056168079376,6.408282326743687e-06,0.8107651917263865,0.19938116275101897,0.8109261022880674,0.19938367213517133,0.957255547028035,0.0,1.2523255175981753,0.3008584190216528,-4.629829797423607e-12,1.629745359416101e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00011855078861117362,2.8938903990398674e-05,1.1548354258574545,0.1615887978280873,1.1549539766460657,0.16158258682826832,0.957255547028035,0.0,0.8477215775746648,0.1261972306649307,-4.532053671172545e-12,1.8782153294123354e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001658397912979126,6.61511204219673e-06,0.8069141324609518,0.05237189858511663,0.8070799722522498,0.05237457548110662,0.957255547028035,0.0,1.19726419063341,0.08872527118258709,3.4070759651751433e-13,1.034197070731323e-11
