Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
180,optimal,True,0.7338275709189475,561371.7659988233
181,optimal,True,0.7677383760455996,561334.7003569438
182,infeasible,False,7.018228538101539,
183,optimal,True,0.8069732249714434,564207.4584539871
184,maxIterations,False,30.389167773071676,
185,optimal,True,0.9617284948471934,573205.4349769572
186,optimal,True,0.9251387428957969,560443.5603308654
187,optimal,True,0.8947459671180695,567738.9609995664
188,optimal,True,0.9402256910689175,564121.518768304
189,optimal,True,0.9343154360540211,562809.2565789043
