,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.624968118965626e-05,4.524895669488948e-06,0.9054170116223395,0.02918749564678273,0.9055032613035291,0.029186048629538882,0.7102631793124601,0.0,0.7860124794869315,0.02563059166423431,1.4252732928462366e-12,3.91857457804307e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.89442628249526e-05,1.0009025519108023e-05,0.8616599839227274,0.04383808628227672,0.8617489281855523,0.043832402804030016,0.7102631793124601,0.0,0.8268959008307288,0.04321982215617392,1.1804996678537386e-12,1.6371175500356804e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001754436967894435,1.581490666159555e-05,0.8413448466220871,0.010854259863386208,0.8415202903188765,0.01084544703778372,0.7102631793124601,0.0,0.8465628741348853,0.010788680278638331,-8.496008259020393e-14,2.1296214457538093e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.864948224276304e-05,2.9335923879702352e-05,0.8237761682877316,0.057059059726297205,0.8238748177699744,0.05703298144578249,0.7102631793124601,0.0,0.870359415955269,0.062202171130883506,5.331004271581359e-11,1.1520521538773826e-10
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00018857651855796575,3.742393120933059e-05,0.8290905322739854,0.10317873677734277,0.8292791087925433,0.103212675997721,0.7102631793124601,0.0,0.8724288726129868,0.10747486332712301,5.027678299206298e-11,1.1432115134086058e-10
