Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
Ablated PINN,1,461,True,optimal,0.00017971773114469316,0.9825636856257915,0.9827434033569362,0.886234442004934,574024.3299244138,0.9017963783604764,574024.3299244018,-2.0888971987917663e-12
Ablated PINN,1,462,True,optimal,0.00017971773114469316,0.7172602908685803,0.717440008599725,0.7174943191930652,561961.2731721775,1.0000757005361969,561961.2731726246,7.95697626302899e-11
Ablated PINN,1,463,True,optimal,0.00017971773114469316,0.6957809124141932,0.6959606301453378,0.760277678957209,568603.4332797838,1.0924147804142883,568603.4332797764,-1.3103298645152107e-12
Ablated PINN,1,464,True,optimal,0.00017971773114469316,0.7153807524591684,0.7155604701903131,0.8724714028649032,563806.0401099152,1.2192839588146303,563806.0401099137,-2.6842550027578847e-13
Ablated PINN,1,465,True,optimal,0.00017971773114469316,0.8431801507249475,0.8433598684560921,0.9364784420467912,575922.3435814794,1.1104138068143647,575922.343581472,-1.2734642711529532e-12
Ablated PINN,1,466,True,optimal,0.00017971773114469316,0.7455916879698634,0.7457714057010081,0.89049610379152,561114.3373133289,1.1940604010614673,561114.3373132757,-9.481454765466289e-12
Ablated PINN,1,467,True,optimal,0.00017971773114469316,0.8217038121074438,0.8218835298385885,0.9913136458490044,582940.1229421195,1.2061485719803762,582940.1229421404,3.594667291571707e-12
Ablated PINN,1,468,True,optimal,0.00017971773114469316,0.6303300727158785,0.6305097904470232,0.918058411218226,559347.9566693733,1.4560573445930707,559347.9566693602,-2.35183327472481e-12
Ablated PINN,1,469,True,optimal,0.00017971773114469316,0.6610440285876393,0.661223746318784,0.86356196901761,570323.1531081373,1.3060056808686908,570323.1531081275,-1.7146221366202151e-12
Ablated PINN,2,461,True,optimal,8.078592105044259e-05,0.7152655525133014,0.7153463384343518,0.886234442004934,574024.3299244138,1.238888625535706,574024.3299244014,-2.1700194201040675e-12
Ablated PINN,2,462,True,optimal,8.078592105044259e-05,0.667770086787641,0.6678508727086915,0.7174943191930652,561961.2731721775,1.0743331311120823,561961.273172616,7.803678620887844e-11
Ablated PINN,2,463,True,optimal,8.078592105044259e-05,0.6398180201649666,0.639898806086017,0.760277678957209,568603.4332797838,1.188121733821473,568603.4332797931,1.6379123306440134e-12
Ablated PINN,2,464,True,optimal,8.078592105044259e-05,0.6826985580846667,0.6827793440057172,0.8724714028649032,563806.0401099152,1.2778233707925377,563806.0401099249,1.7137935786838803e-12
Ablated PINN,2,465,True,optimal,8.078592105044259e-05,0.8992023114115,0.8992830973325504,0.9364784420467912,575922.3435814794,1.0413611073360207,575922.3435814626,-2.9107754769210357e-12
Ablated PINN,2,466,True,optimal,8.078592105044259e-05,0.8262104010209441,0.8262911869419945,0.89049610379152,561114.3373133289,1.0777025313402413,561114.3373133207,-1.4523016052136549e-12
Ablated PINN,2,467,True,optimal,8.078592105044259e-05,0.7638681922107935,0.7639489781318439,0.9913136458490044,582940.1229421195,1.297617608276873,582940.1229421225,5.19229719893691e-13
Ablated PINN,2,468,True,optimal,8.078592105044259e-05,0.8747887713834643,0.8748695573045148,0.918058411218226,559347.9566693733,1.0493660495477481,559347.9566693526,-3.704657724787754e-12
Ablated PINN,2,469,True,optimal,8.078592105044259e-05,0.8064464889466763,0.8065272748677267,0.86356196901761,570323.1531081373,1.070716386075396,570323.1531081703,5.776643626946677e-12
Ablated PINN,3,461,True,optimal,8.297370125850041e-05,1.0022831885144114,1.0023661622156699,0.886234442004934,574024.3299244138,0.8841424176230832,574024.3299244064,-1.2979555409968256e-12
Ablated PINN,3,462,True,optimal,8.297370125850041e-05,0.7382375979796052,0.7383205716808637,0.7174943191930652,561961.2731721775,0.9717923984694271,561961.2731726607,8.599169088214875e-11
Ablated PINN,3,463,True,optimal,8.297370125850041e-05,0.7438941514119506,0.7439771251132091,0.760277678957209,568603.4332797838,1.0219100202059566,568603.4332798012,3.050611715824475e-12
Ablated PINN,3,464,True,optimal,8.297370125850041e-05,0.7850607903674245,0.785143764068683,0.8724714028649032,563806.0401099152,1.111225030106182,563806.0401099412,4.604529735500064e-12
Ablated PINN,3,465,True,optimal,8.297370125850041e-05,0.8048765929415822,0.8049595666428407,0.9364784420467912,575922.3435814794,1.1633856914732528,575922.3435814606,-3.254408692946436e-12
Ablated PINN,3,466,True,optimal,8.297370125850041e-05,0.7674848781898618,0.7675678518911203,0.89049610379152,561114.3373133289,1.1601529449123373,561114.3373133235,-9.54369626283259e-13
