,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00015272939926944674,3.189421532131555e-05,1.627000960096484,0.3210854527826989,1.6271536894957535,0.32111552716778885,0.8730458335776348,0.0,0.5614501584484287,0.12181035026443543,1.7540734784572151e-12,2.0504901659840663e-12
FSNet,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0001879147719591856,8.323751020330897e-05,1.8105937133426777,0.051220961787285905,1.810781628114637,0.05118512787469584,0.8730458335776348,0.0,0.4829115372183341,0.01412340672507277,3.07663679107867e-12,5.296498202537668e-13
KKT,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0003979835077188909,4.937065007966669e-05,1.8054367759265006,0.03589721305916346,1.8058347594342194,0.03593123022875063,0.8730458335776348,0.0,0.4843221171396527,0.009487909379959726,6.406849590691794e-13,2.288388292174299e-12
PINN Baseline,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00016444594948552548,4.7824905913369055e-05,1.3706270965223666,0.33079198191667075,1.3707915424718522,0.3307625819688235,0.8730458335776348,0.0,0.6950970449782912,0.17419053000646573,-8.876100362296335e-13,2.546729727092939e-13
Rahul's Model,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00036194782005622984,5.6864130157413394e-05,1.443535152397817,0.23207987387115445,1.4438971002178733,0.23209379837992034,0.8730458335776348,0.0,0.6323254771588793,0.09806352859315497,-8.342607531853494e-13,8.417919409081948e-13
