Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
60,optimal,True,1.002874328987673,569522.798369368
61,optimal,True,0.8408873961307108,561287.4746454386
62,optimal,True,0.8546184441074729,568092.3134146234
63,maxIterations,False,29.183868462918326,
64,optimal,True,0.9158371910452843,569443.2622235399
65,optimal,True,0.9617256161291152,566955.3686844681
66,optimal,True,0.9068945071194321,575701.7196897827
67,optimal,True,0.8859201190061867,580275.7772365231
68,optimal,True,0.7815144851338118,558181.334478696
69,optimal,True,0.8591699870303273,560669.6813832005
