Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,10,1.0,0.000150369293987751,0.7644066630862654,0.7645570323802531,0.8150671923998744,1.1375539769662184,6.890321612754645e-13
DC3,2,10,1.0,0.00576389089692384,1.4626418908359482,1.4684057817328722,0.8150671923998744,0.564818775561663,2.9165316213207616e-12
DC3,3,10,1.0,0.006175173982046545,1.3731764578260481,1.3793516318080947,0.8150671923998744,0.7672735332591506,4.3109755618499297e-13
DC3,4,10,1.0,0.006181128392927349,0.9409564871108159,0.9471376155037433,0.8150671923998744,0.9766849617324024,1.412536065851307e-12
DC3,5,10,1.0,0.0001963794929906726,1.4013093215413392,1.40150570103433,0.8150671923998744,0.5903770406862259,2.5335416753598367e-13
FSNet,1,10,1.0,0.00015695439651608467,1.6168844096828252,1.6170413640793413,0.8150671923998744,0.7154365560615588,2.7522564608051354e-12
FSNet,2,10,1.0,0.005902739707380533,1.333023708872497,1.3389264485798775,0.8150671923998744,0.6324573265940119,2.46695682733226e-12
FSNet,3,10,1.0,0.006004272890277207,1.5587084699654952,1.5647127428557723,0.8150671923998744,0.5396597981899612,-1.3576038225234774e-12
FSNet,4,10,1.0,0.006368570798076689,1.7447259621927516,1.751094532990828,0.8150671923998744,0.48346673239431237,8.818912643601984e-13
FSNet,5,10,1.0,0.006301702698692679,1.657803543144837,1.6641052458435297,0.8150671923998744,0.5001607473100513,2.1892639217323455e-12
KKT,1,10,1.0,0.00781476569827646,1.4765373104950412,1.4843520761933178,0.8150671923998744,0.5614958848229838,4.879528499141077e-12
KKT,2,10,1.0,0.006230662809684873,1.6342832112219186,1.6405138740316034,0.8150671923998744,0.5675360345938869,-4.123701056670548e-12
KKT,3,10,1.0,0.003658743901178241,1.6737083301879465,1.6773670740891249,0.8150671923998744,0.4817411989188577,1.4889011006631146e-12
KKT,4,10,1.0,0.0004768293118104339,1.2833557181293145,1.283832547441125,0.8150671923998744,0.6834984637701739,2.2161520555557153e-12
KKT,5,10,1.0,0.00046230729203671216,1.7750408268533646,1.7755031341454015,0.8150671923998744,0.4573030947142575,5.804828794466322e-12
PINN Baseline,1,10,1.0,0.002526850695721805,1.5555941842962056,1.5581210349919274,0.8150671923998744,0.5470090643964509,1.546070648288649e-12
PINN Baseline,2,10,1.0,0.0001845175167545676,1.3714955268893392,1.3716800444060937,0.8150671923998744,0.6995298196753355,1.1601498061688674e-13
PINN Baseline,3,10,1.0,0.00016431538388133048,1.085142884659581,1.0853072000434623,0.8150671923998744,0.808240371506449,1.3373397083457506e-12
PINN Baseline,4,10,1.0,0.00016429249662905932,1.339050689386204,1.339214981882833,0.8150671923998744,0.6374633877868068,-9.620752240280986e-12
PINN Baseline,5,10,1.0,0.006004183506593108,1.2096919521922245,1.2156961356988176,0.8150671923998744,0.8615409745579299,-1.9272647581978796e-12
Rahul's Model,1,10,1.0,0.0005293424008414149,1.6434524592012167,1.6439818016020582,0.8150671923998744,0.5368216762317628,7.303457908100257e-13
Rahul's Model,2,10,1.0,0.000379392015747726,1.492517252615653,1.4928966446314007,0.8150671923998744,0.5541170230078765,-1.3904813406305522e-12
Rahul's Model,3,10,1.0,0.0004470902029424906,1.924138810718432,1.9245859009213746,0.8150671923998744,0.4454027939682689,-5.174027245277448e-13
Rahul's Model,4,10,1.0,0.000393339991569519,1.4401878121076153,1.4405811520991847,0.8150671923998744,0.5684278480711326,-1.3611763097328025e-12
Rahul's Model,5,10,1.0,0.00036613291595131157,1.9896276246057822,1.9899937575217337,0.8150671923998744,0.4188644424696638,1.0288986571441326e-12
