,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,8.92065672410859e-05,1.4480354176438477e-06,0.7864472737949756,0.059790526264194066,0.7865364803622166,0.059789524147184386,0.8305614417832758,0.0,1.0608775017113825,0.08275818462897869,2.710935259666853e-12,5.112786703063104e-12
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.674771378437678e-05,8.040862356630621e-06,0.7552292893330256,0.038905903926687954,0.75532603704681,0.038909053291122715,0.8305614417832758,0.0,1.105466845436602,0.055270065958184934,4.518692336159583e-12,3.88404435780365e-12
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00019219136900371975,1.9925977884933676e-05,0.7528368677323063,0.05988763540432193,0.75302905910131,0.059897141607683856,0.8305614417832758,0.0,1.107564205531165,0.08944905861093083,3.4945294204768764e-12,4.015007479612303e-12
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010231068978706997,3.3080144430789494e-05,0.7729991890283094,0.05155317507621263,0.7731014997180965,0.05156520166986253,0.8305614417832758,0.0,1.0780560331489544,0.07841797271813247,4.437651384501115e-12,4.111780625690538e-12
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0002014042395684454,3.555596773408937e-05,0.8396862516179681,0.05385785111241344,0.8398876558575366,0.053845347299100614,0.8305614417832758,0.0,0.9929584717083744,0.06466242078889313,1.3206729037531952e-12,4.080920507930791e-12
