Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
380,optimal,True,0.7901612939313054,570053.5104762554
381,optimal,True,0.8618790358304977,554886.3743375601
382,optimal,True,0.8182288324460387,576236.1247100569
383,optimal,True,0.8368926262483001,564592.3736784449
384,optimal,True,0.8653136864304543,564240.8331364134
385,optimal,True,0.9412456955760717,571182.7636134778
386,optimal,True,0.9050458557903767,556447.788072615
387,optimal,True,0.8653138568624854,560782.6950487526
388,optimal,True,0.9034368926659226,571279.318159898
389,optimal,True,0.8233969667926431,564766.8209911232
