Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,0.0001609325667636262,1.5652254240121692,1.5653863565789328,1.4406109585737188,0.9253307261078686,-4.266102383431145e-12
DC3,2,9,1.0,0.00029537420616381697,1.7567955444618646,1.7570909186680284,1.4406109585737188,0.8482920071918905,1.7873177623717026e-12
DC3,3,9,1.0,0.0007348033185634348,0.9093155674636364,0.9100503707821999,1.4406109585737188,1.8233183211733,-3.795290079238845e-12
DC3,4,9,1.0,0.00015116933112343153,1.0651166505801182,1.0652678199112415,1.4406109585737188,1.5659102032617729,-3.677077261945045e-12
DC3,5,9,1.0,0.00015720489641858471,1.6438366374414828,1.6439938423379015,1.4406109585737188,0.8987166379111903,-2.8441314976112175e-12
FSNet,1,9,1.0,0.0003398342265023126,1.3744834279124107,1.3748232621389131,1.4406109585737188,1.166442441656991,-4.486775941503284e-12
FSNet,2,9,1.0,0.0002249316829774115,1.6462752892273582,1.6465002209103357,1.4406109585737188,0.8860317282636958,-4.317298559184486e-12
FSNet,3,9,1.0,0.0001726293315490087,1.7922153354156762,1.7923879647472252,1.4406109585737188,0.8355166620048322,-4.469308819410851e-12
FSNet,4,9,1.0,0.00025381621283789474,1.5036861138521798,1.5039399300650176,1.4406109585737188,1.1383353977920205,-2.4688911349893318e-12
FSNet,5,9,1.0,0.00015811045240196917,0.8328622368733503,0.8330203473257521,1.4406109585737188,1.9275630338122798,-2.9736513947846783e-12
KKT,1,9,1.0,0.00030351412068638537,1.4318101103676275,1.432113624488314,1.4406109585737188,1.005887200072436,-8.272537470507138e-13
KKT,2,9,1.0,0.0007208941193918387,1.3848942246598501,1.385615118779242,1.4406109585737188,1.0386276089442266,1.4969135008714935e-12
KKT,3,9,1.0,0.0003687754376894898,1.2793813603412774,1.279750135778967,1.4406109585737188,1.3164461207717126,1.6112276347531669e-12
KKT,4,9,1.0,0.00041569223523967795,1.9207640270081658,1.9211797192434057,1.4406109585737188,0.7645928901666058,9.100854801101346e-13
KKT,5,9,1.0,0.0005798358987602922,1.5013808109021436,1.501960646800904,1.4406109585737188,0.9686103553616715,-9.406502813099035e-14
PINN Baseline,1,9,1.0,0.0002552262352158626,1.4033717385286257,1.4036269647638417,1.4406109585737188,1.0273509643680236,-2.486205490910184e-12
PINN Baseline,2,9,1.0,0.0006147162057459354,1.628876675877513,1.629491392083259,1.4406109585737188,1.044930770394519,-3.1684626651748847e-13
PINN Baseline,3,9,1.0,0.00018294867024653487,1.3621692463186466,1.362352194988893,1.4406109585737188,1.0646105963721855,2.151284164766146e-12
PINN Baseline,4,9,1.0,0.0001790026823679606,1.5610902303208907,1.5612692330032587,1.4406109585737188,0.9471431250055904,-1.1165654262201162e-12
PINN Baseline,5,9,1.0,0.00021200510673224926,1.9520341537427157,1.952246158849448,1.4406109585737188,0.7481225823937677,-1.1640928165621823e-13
Rahul's Model,1,9,1.0,0.0005052191101842456,1.1900981579286356,1.19060337703882,1.4406109585737188,1.3251275717756146,-3.3548967318504625e-12
Rahul's Model,2,9,1.0,0.0004176752020915349,0.6839084950172238,0.6843261702193154,1.4406109585737188,2.1111328397521003,6.785117123170675e-13
Rahul's Model,3,9,1.0,0.0007264535460207197,1.4015336226568453,1.402260076202866,1.4406109585737188,1.0888396215172729,9.17036530666127e-13
Rahul's Model,4,9,1.0,0.00038007967587974336,1.3869907778894737,1.3873708575653534,1.4406109585737188,1.053700753056952,2.702592710039796e-13
Rahul's Model,5,9,1.0,0.0004169577732682228,1.3831172385770414,1.3835341963503096,1.4406109585737188,1.2705028740019468,-4.532987712631843e-12
