Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
10,optimal,True,0.861737709492445,557979.4066730413
11,optimal,True,0.9334313217550516,569801.2280248269
12,optimal,True,0.8209696337580681,551631.2870758134
13,optimal,True,0.8674094397574663,557704.3006185665
14,optimal,True,0.804618751630187,558093.5738406407
15,infeasible,False,14.611972272396088,
16,maxIterations,False,30.353559305891395,
17,optimal,True,0.7498954050242901,569659.3182173057
18,optimal,True,0.7953742956742644,567499.6138845197
19,optimal,True,0.84438990149647,563503.5771797999
