,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.316820021718741e-05,5.580714515271445e-06,0.8420168781466781,0.0787611406070345,0.8421000463468953,0.07875680311764388,0.7382072795182466,0.0,0.8893586113788832,0.08153246066536954,4.335645228535248e-12,4.543826588169278e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.322861976921559e-05,1.0208753650377453e-05,0.7874404385220259,0.018739826967317595,0.7875236671417951,0.01873501184079014,0.7382072795182466,0.0,0.945617166963458,0.020444435822083367,5.311342819745246e-12,5.2213216339067185e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016346963122487068,1.649840546003352e-05,0.8643913220008835,0.057196889126778463,0.8645547916321084,0.057209871035689884,0.7382072795182466,0.0,0.8597956014209857,0.059935107597475425,1.0504772154165847e-11,1.150380839778045e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.570643771439791e-05,3.1527265357909086e-05,0.8191374698420987,0.025765790519850958,0.819233176279813,0.025789860255672075,0.7382072795182466,0.0,0.9039408164623349,0.02834387018787717,1.0655815352660578e-11,1.7768373061072647e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00023333702702075244,9.340755982498563e-05,0.9230613245163113,0.28249970265563223,0.9232946615433321,0.28246824499167394,0.7382072795182466,0.0,0.9058597519060928,0.08179551217489835,3.416874167251809e-12,4.810878981173916e-12
