,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.630061522126198e-05,4.888696924565908e-06,0.9031511584715919,0.041485410698965476,0.9032374590868131,0.04148390412208045,0.8553099750773981,0.0,0.9519151527497887,0.043945628648221866,-5.887048847236023e-13,1.5106274435890004e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00012146510183811188,5.2495918907029113e-05,0.8887622984498739,0.3153542106107837,0.8888837635517121,0.3153358101278842,0.8553099750773981,0.0,1.106578699521064,0.1557281892866905,-1.000195141358431e-12,1.0197028745229434e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016313144005835055,1.3462794945598891e-05,0.6167149536125363,0.03149138186037305,0.6168780850525946,0.03149695001214038,0.8553099750773981,0.0,1.3903885466018284,0.06947975163764385,-1.5940748134082372e-13,1.2403934099588053e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.704283904284239e-05,3.214125811039859e-05,0.8208602457633243,0.050961761706538156,0.820957288602367,0.050954776279020106,0.8553099750773981,0.0,1.0509948870688066,0.07148696315344352,-7.05459483100288e-13,1.354773588702145e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00017620906233787535,2.47871915452206e-05,0.629809207227081,0.030749383341787735,0.6299854162894188,0.03074533827759475,0.8553099750773981,0.0,1.3615947562488,0.06464735354776814,9.021977898458972e-13,1.2437361413963403e-12
