Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
0,optimal,True,0.8624626882374287,567561.9352651576
1,optimal,True,0.7501919958740473,565575.7274304413
2,optimal,True,0.8013200704008341,573661.5757789199
3,optimal,True,0.7467558914795518,564083.0044061894
4,optimal,True,0.7907146736979485,567358.7692752682
5,optimal,True,0.800424512475729,563657.7435673319
6,optimal,True,0.7725797602906823,562548.7180322859
7,optimal,True,0.7309494754299521,562322.854933904
8,optimal,True,0.7627084571868181,574072.7211224085
9,optimal,True,0.6822282578796148,562747.6041848857
