,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0001240718876942992,1.6646085161064967e-05,1.0029035583138466,0.12747631207264187,1.0030276302015408,0.12748458686364725,0.7968996200943366,0.0,0.8211398261860536,0.08261177662555559,-7.075138546008025e-13,6.490459172548913e-13
FSNet,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00012859269045293332,1.8221991085572203e-05,1.0046509084058926,0.02834841777594952,1.0047795010963454,0.02833269048164758,0.7968996200943366,0.0,0.7927542484460741,0.022427225189348733,-2.765503266497543e-13,8.242430487960146e-13
KKT,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.0002836590167135,5.207585866538939e-05,0.9878959841793403,0.1166256670550172,0.9881796431960538,0.11663451267704066,0.7968996200943366,0.0,0.8294898602576654,0.10735155341161401,-9.93365015149957e-13,1.2179204233327672e-12
PINN Baseline,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00014725206419825555,7.361024809431561e-05,0.7902788031147793,0.08887620761966983,0.7904260551789776,0.0889293771668889,0.7968996200943366,0.0,1.0226264515215178,0.11433658486765193,-1.2582392352390065e-12,1.0649836926323339e-12
Rahul's Model,3.0,1.5811388300841898,8.0,0.0,1.0,0.0,0.00026401260402053595,7.153488292573592e-05,0.9693560669897124,0.18297076363763415,0.969620079593733,0.18304170029814565,0.7968996200943366,0.0,0.8507362037543664,0.1374497477835042,-1.1022069680830494e-14,8.757432901577235e-13
