Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
140,optimal,True,0.8481392478570342,561208.9878609332
141,optimal,True,0.849659588187933,556357.3691321802
142,optimal,True,0.8870326392352581,584429.7717627817
143,optimal,True,0.846992390230298,572077.2495384555
144,optimal,True,0.8208941956982017,568860.6593086704
145,optimal,True,0.8756502335891128,558369.5040738987
146,maxIterations,False,26.801024827174842,
147,optimal,True,0.8125165877863765,572162.6146163091
148,optimal,True,0.805755415931344,566178.2511439073
149,optimal,True,0.7556313062086701,558966.9581976831
