Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
730,optimal,True,0.8156503606587648,568799.923914839
731,optimal,True,0.8871992491185665,568431.5537240129
732,optimal,True,0.8244999190792441,549404.2896331992
733,optimal,True,0.8346465136855841,571539.1218417124
734,optimal,True,0.8066030526533723,568086.1090958319
735,optimal,True,0.7835542960092425,561586.8014912439
736,optimal,True,0.7863313816487789,566919.8881058098
737,optimal,True,0.8085182923823595,560663.7535593102
738,optimal,True,0.864455315284431,565971.3685198732
739,optimal,True,0.8810605965554714,583641.8969046903
