Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
680,optimal,True,0.9235000917688012,565183.8328543892
681,optimal,True,0.86877700407058,573710.7084505097
682,optimal,True,0.8244810923933983,566451.45053741
683,optimal,True,0.8990875771269202,566095.1049750182
684,optimal,True,0.9426535433158278,567802.153712264
685,optimal,True,0.9205090273171663,565548.8235911983
686,optimal,True,0.9003671230748296,562161.1594798408
687,optimal,True,0.8136541675776243,564033.1538046646
688,optimal,True,0.7952654985710979,562814.4319992614
689,optimal,True,0.7518702074885368,567590.7711805
