,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.597961066497697e-05,6.683730702489189e-06,0.8795329605022237,0.12105407517753432,0.8796289401128888,0.12105740409851316,0.8896188379472327,0.0,1.0370524614583776,0.15226065877418649,-1.4292920310202031e-12,1.3475966074191916e-12
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.911027219560411e-05,9.967938760596859e-06,0.9134992088035991,0.041750397734884634,0.9135983190757948,0.04175966094030356,0.8896188379472327,0.0,0.9768652974497757,0.044728156830366385,-5.214814205618675e-13,1.5099598377501134e-12
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0002177347843017843,1.7476816263158296e-05,0.8382052478380502,0.0805986447067354,0.8384229826223519,0.08059577376473104,0.8896188379472327,0.0,1.0702029892104838,0.10611758825947036,-9.450713650607096e-13,1.5579194465817227e-12
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010715737524959776,3.538163733047232e-05,0.8856748792963725,0.04970148664756328,0.8857820366716218,0.049701906528469425,0.8896188379472327,0.0,1.00942600219738,0.061089480661938825,-9.318728223006982e-13,1.5436405985237969e-12
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.000222660130303767,6.328151413313138e-05,0.8827003488679314,0.07652988213569159,0.8829230089982352,0.07655358604923991,0.8896188379472327,0.0,1.02064505269003,0.0828156446820371,9.011193939579852e-14,1.3580028704739237e-12
