Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,0.00017654712104962932,0.7317139901634719,0.7318905372845216,1.4363822401501238,2.051366367292491,1.823897853932811e-12
DC3,2,9,1.0,0.00018576711105803648,0.9928280485586988,0.9930138156697568,1.4363822401501238,1.6773124098612797,2.9253685537701956e-11
DC3,3,9,1.0,0.00016669266753726534,1.3347549002565857,1.334921592924123,1.4363822401501238,1.0881838943323994,1.810515879333051e-11
DC3,4,9,1.0,0.00015050599661966166,1.132267478775854,1.1324179847724736,1.4363822401501238,1.3808770691527432,3.961863834342585e-13
DC3,5,9,1.0,0.0001444670164750682,1.5182343359984871,1.5183788030149623,1.4363822401501238,0.9756523064999221,3.219523720326975e-12
FSNet,1,9,1.0,0.0003095320167226924,2.1549406586628823,2.1552501906796047,1.4363822401501238,0.8663953368760987,-4.518658259632192e-12
FSNet,2,9,1.0,0.00025917620708545047,1.3882604562160041,1.3885196324230895,1.4363822401501238,1.0339592987184298,2.1451159077202086e-11
FSNet,3,9,1.0,0.007028421775127451,1.4192402227005612,1.4262686444756885,1.4363822401501238,1.1414143005317534,-5.88145899665174e-12
FSNet,4,9,1.0,0.00027876743115484715,1.0610867288584511,1.061365496289606,1.4363822401501238,1.5275685235428114,1.72469463770985e-11
FSNet,5,9,1.0,0.00015854711333910623,1.3797927308155016,1.3799512779288408,1.4363822401501238,1.0402204067374836,1.1947557066700898e-11
KKT,1,9,1.0,0.00046426011249423027,1.317974594137114,1.3184388542496082,1.4363822401501238,1.1264885677848633,3.087459274463631e-12
KKT,2,9,1.0,0.00026787400970028504,1.6191658468968753,1.6194337209065754,1.4363822401501238,0.8931407482691388,1.805610035879549e-11
KKT,3,9,1.0,0.0004858978920512729,1.4405895152853594,1.4410754131774108,1.4363822401501238,1.0083228544973393,1.7282387425981922e-12
KKT,4,9,1.0,0.0003016786649823189,1.541750080547192,1.5420517592121743,1.4363822401501238,0.9375123830702612,1.949899894749512e-12
KKT,5,9,1.0,0.00036208310888873204,1.1925368197520987,1.1928989028609875,1.4363822401501238,1.4290972820643006,1.119305092724434e-11
PINN Baseline,1,9,1.0,0.00027634832076728344,1.2666111486808707,1.266887497001638,1.4363822401501238,1.1400795437339053,1.930589031019979e-11
PINN Baseline,2,9,1.0,0.00013687034758428732,1.414044605438701,1.4141814757862852,1.4363822401501238,1.0345145933269546,1.9838684302852254e-11
PINN Baseline,3,9,1.0,0.0001905050076958206,1.5860023425840255,1.5861928475917213,1.4363822401501238,0.9160464762348565,-1.0924954213740054e-13
PINN Baseline,4,9,1.0,0.00014662256257401573,1.3109305779087461,1.31107720047132,1.4363822401501238,1.1009768618664486,1.7776532782856185e-11
PINN Baseline,5,9,1.0,0.00015324046317901876,1.3508996708422072,1.3510529113053862,1.4363822401501238,1.0628888801056904,1.9452240041457377e-11
Rahul's Model,1,9,1.0,0.00027098744693729613,0.7645609408306578,0.7648319282775952,1.4363822401501238,1.9592185432457758,9.197772013877662e-12
Rahul's Model,2,9,1.0,0.0003228708842976226,1.4118057190854516,1.4121285899697493,1.4363822401501238,1.0169232179778323,9.344557332384716e-12
Rahul's Model,3,9,1.0,0.0003178585320711136,1.4873908644593838,1.487708722991455,1.4363822401501238,0.9682452566700608,-5.309324464396446e-13
Rahul's Model,4,9,1.0,0.0002395994443860319,1.4157314850276128,1.415971084471999,1.4363822401501238,1.0510692898506035,8.686787869745483e-12
Rahul's Model,5,9,1.0,0.0004173100201619996,1.5850568741249542,1.585474184145116,1.4363822401501238,0.9107108729496419,8.570502277344484e-12
