Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,10,1.0,7.772138342261314e-05,0.7238453016616404,0.7239230230450631,0.86203492898494,1.20404742314711,-2.0593206528156946e-13
DC3,2,10,1.0,7.526231929659844e-05,0.8298900112509727,0.8299652735702694,0.86203492898494,1.0421718761421825,1.481183030897277e-11
DC3,3,10,1.0,8.2311499863863e-05,0.8200429075397551,0.820125219039619,0.86203492898494,1.0518887847862244,1.6950425468762526e-11
DC3,4,10,1.0,8.10244120657444e-05,0.782293326407671,0.7823743508197367,0.86203492898494,1.1055148019479846,1.4066014922150766e-11
DC3,5,10,1.0,8.160937577486038e-05,0.7114946706220507,0.7115762799978256,0.86203492898494,1.2218417684271885,1.7750849195947528e-11
FSNet,1,10,1.0,9.126849472522736e-05,0.7353391502983868,0.735430418793112,0.86203492898494,1.1741278406179305,1.665522538651982e-11
FSNet,2,10,1.0,7.853154093027115e-05,0.7318500757217408,0.731928607262671,0.86203492898494,1.1870488561750174,1.5641208908321037e-11
FSNet,3,10,1.0,7.875161245465278e-05,0.7827024841681123,0.7827812357805669,0.86203492898494,1.1040572710391976,1.602311420328558e-11
FSNet,4,10,1.0,8.477643132209778e-05,0.7548284732736648,0.7549132497049869,0.86203492898494,1.1555316200992412,1.602661329082481e-11
FSNet,5,10,1.0,7.975948974490166e-05,0.8269094668328762,0.8269892263226211,0.86203492898494,1.048304290615342,1.608198731122873e-11
KKT,1,10,1.0,0.00022784732282161714,0.7732114622369408,0.7734393095597625,0.86203492898494,1.1158979286939847,1.4085200813864106e-11
KKT,2,10,1.0,0.0001808510161936283,0.7290751243010163,0.72925597531721,0.86203492898494,1.182952116806248,1.2628767653966525e-11
KKT,3,10,1.0,0.00016605090349912642,0.756041671987623,0.7562077228911221,0.86203492898494,1.1447222975210354,1.5737293394231837e-11
KKT,4,10,1.0,0.00019972603768110276,0.6738304014317691,0.6740301274694502,0.86203492898494,1.2861122076243123,1.1929155670663357e-12
KKT,5,10,1.0,0.00017709899693727494,0.7922031773254276,0.7923802763223649,0.86203492898494,1.0924550615147766,1.797184817067067e-11
PINN Baseline,1,10,1.0,0.0002890595234930515,0.8344886915758252,0.8347777510993183,0.86203492898494,1.035998702930483,-5.667386011865927e-14
PINN Baseline,2,10,1.0,8.435379713773727e-05,0.7739434917457402,0.774027845542878,0.86203492898494,1.115602672020596,1.8160858436316964e-11
PINN Baseline,3,10,1.0,8.285781368613243e-05,0.721646620426327,0.7217294782400131,0.86203492898494,1.204220763362774,6.394738665613222e-13
PINN Baseline,4,10,1.0,8.206358179450036e-05,0.6957388108596205,0.695820874441415,0.86203492898494,1.2420199215919516,-4.3794053693363125e-13
PINN Baseline,5,10,1.0,8.010854944586753e-05,0.8256761413998902,0.825756249949336,0.86203492898494,1.0444686771967748,-1.2178861738156163e-12
Rahul's Model,1,10,1.0,0.00016555888578295708,0.8183411778882146,0.8185067367739975,0.86203492898494,1.054763710840652,1.6183226432157574e-11
Rahul's Model,2,10,1.0,0.0001523436978459358,0.8672068553045392,0.8673591990023851,0.86203492898494,0.9947428207224671,1.5606021251012996e-12
Rahul's Model,3,10,1.0,0.00019835708662867545,0.7833782481960953,0.7835766052827239,0.86203492898494,1.1110868836442964,1.4508069855829034e-11
Rahul's Model,4,10,1.0,0.00016270782798528672,0.7150432937778533,0.7152060016058386,0.86203492898494,1.2108057256900522,2.140572390336805e-12
Rahul's Model,5,10,1.0,0.0001562139019370079,0.7882262669503689,0.7883824808523059,0.86203492898494,1.1125701202678293,1.252767299075674e-11
