Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
740,maxIterations,False,30.23066144902259,
741,optimal,True,0.8559418190270662,557419.6006360381
742,optimal,True,0.7791205523535609,570221.7237916656
743,optimal,True,0.7511126901954412,563198.8463433795
744,optimal,True,0.7840914987027645,572473.7142403745
745,optimal,True,0.7192802065983415,569096.9594726971
746,optimal,True,0.6754743186756968,555017.6637009863
747,optimal,True,0.728130305185914,566346.1936024787
748,optimal,True,0.7661530813202262,568493.8719182265
749,optimal,True,0.7176496675238013,563718.505426891
