Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,10,1.0,9.36415046453476e-05,0.891893464513123,0.8919871060177684,0.8466488363221287,0.9536547971949261,-9.730987940761891e-13
DC3,2,10,1.0,8.549140766263008e-05,0.9910576302558184,0.991143121663481,0.8466488363221287,0.8732659743360289,4.289766279848473e-13
DC3,3,10,1.0,0.00010844646021723747,1.1199715923517943,1.1200800388120116,0.8466488363221287,0.7579445439940066,1.096388893495356e-12
DC3,4,10,1.0,9.90305095911026e-05,1.051696981675923,1.0517960121855139,0.8466488363221287,0.8091022571360392,4.5057990940807676e-13
DC3,5,10,1.0,0.00012034662067890167,1.162429681699723,1.162550028320402,0.8466488363221287,0.7292885253222308,8.465929664521312e-14
FSNet,1,10,1.0,0.00011200159788131714,0.9119720966555178,0.9120840982533991,0.8466488363221287,0.984482816668736,2.5559193831430837e-12
FSNet,2,10,1.0,0.0001257147639989853,0.8697324201464653,0.8698581349104643,0.8466488363221287,0.9732543680998015,2.5968152627836753e-13
FSNet,3,10,1.0,9.512556716799736e-05,0.7691111251711845,0.7692062507383526,0.8466488363221287,1.1039900042964532,3.923352231132623e-13
FSNet,4,10,1.0,9.960848838090897e-05,0.770203813817352,0.770303422305733,0.8466488363221287,1.0990780945787226,1.5467520380025858e-13
FSNet,5,10,1.0,7.680049166083335e-05,0.7241458253003656,0.7242226257920266,0.8466488363221287,1.1734300310328496,1.336981260953584e-12
KKT,1,10,1.0,0.00015097390860319138,0.6920846737921238,0.692235647700727,0.8466488363221287,1.2240166264915837,1.9260380583001841e-13
KKT,2,10,1.0,0.00015463083982467652,0.8088635355234146,0.8090181663632393,0.8466488363221287,1.04727740075941,7.690683233165098e-14
KKT,3,10,1.0,0.0001752878539264202,0.8329512602649629,0.8331265481188893,0.8466488363221287,1.0171951594828874,6.777591832825791e-13
KKT,4,10,1.0,0.00017491411417722703,0.8712975481525064,0.8714724622666836,0.8466488363221287,0.9728823546030176,3.428880568613637e-13
KKT,5,10,1.0,0.00016809003427624701,0.8182094908319414,0.8183775808662176,0.8466488363221287,1.0359362420909606,2.4258370762908586e-12
PINN Baseline,1,10,1.0,0.00016695475205779075,0.843549486529082,0.8437164412811399,0.8466488363221287,1.0060595674582502,1.032765581579494e-12
PINN Baseline,2,10,1.0,8.849948644638062e-05,0.7654230481944978,0.7655115476809442,0.8466488363221287,1.1083640742690783,8.168413275024715e-12
PINN Baseline,3,10,1.0,9.017940610647201e-05,0.8956323876045644,0.8957225670106709,0.8466488363221287,0.9511555120896709,4.661902140802869e-13
PINN Baseline,4,10,1.0,9.071044623851777e-05,0.8335675515234471,0.8336582619696855,0.8466488363221287,1.0203329256292506,1.3481603851504396e-11
PINN Baseline,5,10,1.0,8.587036281824112e-05,0.960671279579401,0.9607571499422193,0.8466488363221287,0.8874724064311617,7.426788542248196e-12
Rahul's Model,1,10,1.0,0.00015978310257196425,0.8365845449268818,0.8367443280294538,0.8466488363221287,1.0115166082134508,-5.259932739271272e-13
Rahul's Model,2,10,1.0,0.000155602116137743,0.806026850361377,0.8061824524775147,0.8466488363221287,1.0500529026352399,1.3015141319950663e-12
Rahul's Model,3,10,1.0,0.00016856109723448754,0.736992453597486,0.7371610146947205,0.8466488363221287,1.1512042496040893,1.3152255465236776e-11
Rahul's Model,4,10,1.0,0.00019906042143702507,0.7784207647666335,0.7786198251880705,0.8466488363221287,1.0906413807111082,-3.915129532947614e-13
Rahul's Model,5,10,1.0,0.00015421183779835702,0.6372859640046954,0.6374401758424938,0.8466488363221287,1.3319513984757692,4.164802126909021e-13
