,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,5.0,0.0,1.0,0.0,0.00015101484023034574,6.853954711703041e-06,1.1292222038190811,0.056004495715502506,1.1293732186593115,0.05600033674552488,1.0114620871841908,0.0,0.8731507537960772,0.03135011002064854,3.53505260206436e-11,1.34698174920687e-11
FSNet,3.0,1.5811388300841898,5.0,0.0,1.0,0.0,0.00014154041185975076,2.87655158734803e-06,1.0469740502350031,0.07338830990679583,1.047115590646863,0.07339057044462527,1.0114620871841908,0.0,0.954950229574789,0.06407313985318232,3.2863835576648285e-11,1.8067922588254053e-11
KKT,3.0,1.5811388300841898,5.0,0.0,1.0,0.0,0.0003227853123098612,7.682323006003758e-05,1.2237595546804367,0.11723502446891342,1.2240823399927467,0.11726169609057613,1.0114620871841908,0.0,0.8303955548932223,0.059692720308417366,8.683845172778833e-12,1.1622812582649426e-11
PINN Baseline,3.0,1.5811388300841898,5.0,0.0,1.0,0.0,0.00017109972424805164,6.376493103189841e-05,1.1350241096504032,0.04604280551007093,1.1351952093746513,0.046011078726353995,1.0114620871841908,0.0,0.871091122254519,0.022325927411822655,2.9029899978411687e-11,1.3495640870744736e-11
Rahul's Model,3.0,1.5811388300841898,5.0,0.0,1.0,0.0,0.0003245411720126867,2.7359392536467974e-05,1.2806611904688179,0.08752548990097846,1.2809857316408306,0.08752856806988682,1.0114620871841908,0.0,0.7854625202916747,0.05190294786097601,1.0858630576082982e-11,1.8280174330753755e-11
