Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
540,optimal,True,1.3993123699910939,557025.7126784232
541,optimal,True,1.3755921891424805,561641.052516957
542,optimal,True,1.3710034969262779,565297.524609408
543,optimal,True,1.5624760200735182,556245.1406044515
544,optimal,True,1.377337132813409,564592.262427879
545,optimal,True,2.0201543201692402,571152.9511041159
546,optimal,True,1.4975227960385382,568823.5529424651
547,optimal,True,1.4665312578435987,563088.7832185901
548,optimal,True,1.475774961989373,556124.542370353
549,optimal,True,1.5590775911696255,567527.6830074519
