,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,9.565065200957987e-05,3.91417751343818e-06,0.9005966983735562,0.02366103468316924,0.9006923490255657,0.023658669204894185,0.7706464755918003,0.0,0.8569829171140293,0.023050816246790458,-2.322660397801209e-11,3.60301716162346e-11
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00015532333507306046,9.332613981938267e-05,0.8834196213788041,0.1436127549189851,0.8835749447138772,0.14369419665753871,0.7706464755918003,0.0,0.941475066748052,0.0482459685935709,-3.393245571975655e-11,3.88326367134906e-11
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00019535164659221967,2.497778388219678e-05,0.836406703112233,0.059925364121793744,0.8366020547588253,0.059941565173933134,0.7706464755918003,0.0,0.9312350429951582,0.06497814183494786,-4.906411865287866e-11,2.6763927084034644e-11
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00011764431061844031,3.066799202379122e-05,0.9402687307861116,0.1189692556442986,0.9403863750967301,0.11895495302020995,0.7706464755918003,0.0,0.8923133301304305,0.08455403246280833,-6.074587121454885e-11,1.6390373833365281e-12
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00021422566432091925,2.9220907661539395e-05,0.8550640462742498,0.02055281850187599,0.8552782719385708,0.020532680305253497,0.7706464755918003,0.0,0.9041753123280548,0.02267128621857623,-5.45803977978552e-11,8.939903009159747e-12
