Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
310,optimal,True,1.439418466994539,571662.1821427004
311,optimal,True,1.9330558329820633,569479.7764093145
312,optimal,True,1.6191752348095179,565330.1462808932
313,optimal,True,1.1039595191832632,560246.45779562
314,optimal,True,1.1088851529639214,565263.8365137532
315,optimal,True,0.9958945838734508,565068.5117791067
316,optimal,True,1.0622018810827285,565438.0847658477
317,optimal,True,1.7044739150442183,567256.7746699173
318,optimal,True,1.2504668710753322,572161.8591131478
319,optimal,True,1.1175066870637238,567862.4477596065
