Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,9.026813010374705e-05,0.7059089562131299,0.7059992243432336,0.8305614417832758,1.1776535887650914,-7.551664415031864e-13
DC3,2,9,1.0,8.676014840602875e-05,0.8602124037634995,0.8602991639119055,0.8305614417832758,0.9655069300042121,7.531187840351603e-12
DC3,3,9,1.0,9.024029390679466e-05,0.8247069904787673,0.8247972307726741,0.8305614417832758,1.0052084275130193,-1.171461508787544e-12
DC3,4,9,1.0,8.965149107906554e-05,0.7563442312594917,0.7564338827505708,0.8305614417832758,1.100116140732333,9.027020062387822e-12
DC3,5,9,1.0,8.911277270979351e-05,0.7850637872599893,0.7851529000326991,0.8305614417832758,1.0559024215422566,-1.0769036541144312e-12
FSNet,1,9,1.0,9.336043149232864e-05,0.6971081928867433,0.6972015533182356,0.8305614417832758,1.1915880601925977,-2.6319024807367983e-13
FSNet,2,9,1.0,9.022166745530235e-05,0.7411136391262213,0.7412038607936766,0.8305614417832758,1.1214460008610674,8.82252053502083e-13
FSNet,3,9,1.0,9.910917530457179e-05,0.7575446561806731,0.7576437653559778,0.8305614417832758,1.0973277534415442,6.884533173521132e-12
FSNet,4,9,1.0,0.0001097558480170038,0.7864816502357522,0.7865914060837693,0.8305614417832758,1.052727820834943,7.957020167143353e-12
FSNet,5,9,1.0,9.129144665267732e-05,0.793898308235738,0.7939895996823907,0.8305614417832758,1.0642445918528578,7.132846534705027e-12
KKT,1,9,1.0,0.00021578547441297106,0.8337911749258637,0.8340069604002767,0.8305614417832758,0.994713153752111,9.552964636421768e-13
KKT,2,9,1.0,0.00021124217245313857,0.7419030547348989,0.7421142969073521,0.8305614417832758,1.1169568703438495,7.740593753279748e-12
KKT,3,9,1.0,0.0001715985644194815,0.7793012679451041,0.7794728665095236,0.8305614417832758,1.06402514690326,7.995176034499248e-12
KKT,4,9,1.0,0.0001819875712196032,0.7386380357460843,0.7388200233173039,0.8305614417832758,1.1241367472962853,8.817906676277792e-13
KKT,5,9,1.0,0.0001803430625134044,0.6705508053095804,0.6707311483720938,0.8305614417832758,1.2379891093603188,-1.0020981666457105e-13
PINN Baseline,1,9,1.0,0.0001609165014492141,0.805333555676043,0.8054944721774923,0.8305614417832758,1.027858442900105,7.870574448997833e-12
PINN Baseline,2,9,1.0,8.868829657634099e-05,0.7937619906539718,0.7938506789505482,0.8305614417832758,1.045821411494115,-7.958458126686858e-13
PINN Baseline,3,9,1.0,9.037812964783775e-05,0.6907374821603298,0.6908278602899777,0.8305614417832758,1.205611936656192,6.975964593893295e-12
PINN Baseline,4,9,1.0,7.993686530325148e-05,0.7562602141665088,0.7563401510318121,0.8305614417832758,1.098795818894682,7.365548637563472e-12
PINN Baseline,5,9,1.0,9.163365595870548e-05,0.8189027024846938,0.8189943361406525,0.8305614417832758,1.012192555799678,7.720150547196603e-13
Rahul's Model,1,9,1.0,0.0001739775761961937,0.8393390227316154,0.8395130003078116,0.8305614417832758,0.9869945936197424,8.587695972667898e-12
Rahul's Model,2,9,1.0,0.00023369315183824964,0.7648767553683784,0.7651104485202167,0.8305614417832758,1.083036538559701,-8.711755904611621e-13
Rahul's Model,3,9,1.0,0.00017838852687014474,0.8193220032585992,0.8195003917854693,0.8305614417832758,1.0224869312895815,-5.241266821395359e-13
Rahul's Model,4,9,1.0,0.00017465071545706855,0.9101322007675966,0.9103068514830537,0.8305614417832758,0.9111768491303093,-7.309076853515445e-13
Rahul's Model,5,9,1.0,0.0002463112274805705,0.8647612759636508,0.8650075871911314,0.8305614417832758,0.9610974459425375,1.418785040503208e-13
