,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,9.758617728948593e-05,5.722894402647649e-06,0.8714417516998946,0.042797586492403665,0.8715393378771841,0.0428007830400626,1.2739244260825218,0.0,1.4566206796680965,0.06704561518590088,-5.5345668791293616e-11,5.1387961179840234e-11
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.000190923810005188,0.00020896734239343626,0.973109578806907,0.20819002892527794,0.973300502616912,0.20811057979029515,1.2739244260825218,0.0,1.3594178051649155,0.2522011684481129,-2.9771202779989376e-12,2.5920014086899926e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00023946132510900496,7.097482519822772e-05,1.0185939610004424,0.24678255380372768,1.0188334223255515,0.24684339930398919,1.2739244260825218,0.0,1.3010203974359569,0.291439826999624,-2.0078500172680884e-11,3.9837400598537855e-11
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00020371651276946068,0.00023101435465781013,0.8699179638177157,0.05947429541933394,0.8701216803304851,0.05963628356655753,1.2739244260825218,0.0,1.4645022241862058,0.10183983786828163,1.8335956537479406e-13,4.162697103161912e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001711534522473812,1.4210278033979882e-05,0.7884214293025434,0.04067316495884043,0.7885925827547908,0.04068455864453155,1.2739244260825218,0.0,1.6237175330470155,0.10770955611080718,2.5695100830565853e-13,5.875344249865607e-12
