Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 187.3787 | Val Cost: 29359.50 | Val Max P-Miss: 1.0302 | Val Max Q-Miss: 1.3646 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 22.0066 | Val Cost: 31266.16 | Val Max P-Miss: 0.3298 | Val Max Q-Miss: 0.2193 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 19.3093 | Val Cost: 31020.03 | Val Max P-Miss: 0.1647 | Val Max Q-Miss: 0.1806 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 18.0781 | Val Cost: 30893.38 | Val Max P-Miss: 0.1931 | Val Max Q-Miss: 0.1207 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  400 | Val Loss: 18.2369 | Val Cost: 30855.20 | Val Max P-Miss: 0.1577 | Val Max Q-Miss: 0.0850 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 18.4267 | Val Cost: 30818.83 | Val Max P-Miss: 0.1592 | Val Max Q-Miss: 0.0712 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 17.6022 | Val Cost: 30731.69 | Val Max P-Miss: 0.1029 | Val Max Q-Miss: 0.0653 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  700 | Val Loss: 17.9378 | Val Cost: 30792.47 | Val Max P-Miss: 0.1414 | Val Max Q-Miss: 0.0622 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 17.8859 | Val Cost: 30739.36 | Val Max P-Miss: 0.1024 | Val Max Q-Miss: 0.0618 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 17.6584 | Val Cost: 30721.41 | Val Max P-Miss: 0.1072 | Val Max Q-Miss: 0.0621 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 17.7074 | Val Cost: 30693.84 | Val Max P-Miss: 0.1159 | Val Max Q-Miss: 0.0573 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch 1100 | Val Loss: 17.5482 | Val Cost: 30727.61 | Val Max P-Miss: 0.0956 | Val Max Q-Miss: 0.0635 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1200 | Val Loss: 17.4548 | Val Cost: 30594.45 | Val Max P-Miss: 0.0885 | Val Max Q-Miss: 0.0537 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1300 | Val Loss: 17.6223 | Val Cost: 30714.30 | Val Max P-Miss: 0.1114 | Val Max Q-Miss: 0.0573 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
