Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 203.7191 | Val Cost: 29813.03 | Val Max P-Miss: 1.1937 | Val Max Q-Miss: 1.4159 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 22.7384 | Val Cost: 31273.30 | Val Max P-Miss: 0.3484 | Val Max Q-Miss: 0.2379 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 18.7117 | Val Cost: 30988.33 | Val Max P-Miss: 0.1604 | Val Max Q-Miss: 0.1875 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 18.2698 | Val Cost: 30822.36 | Val Max P-Miss: 0.1527 | Val Max Q-Miss: 0.1631 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  400 | Val Loss: 17.8602 | Val Cost: 30774.22 | Val Max P-Miss: 0.1151 | Val Max Q-Miss: 0.1047 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  500 | Val Loss: 18.1534 | Val Cost: 30862.13 | Val Max P-Miss: 0.1445 | Val Max Q-Miss: 0.0724 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 17.8587 | Val Cost: 30790.24 | Val Max P-Miss: 0.1105 | Val Max Q-Miss: 0.0664 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  700 | Val Loss: 17.8720 | Val Cost: 30865.93 | Val Max P-Miss: 0.1225 | Val Max Q-Miss: 0.0636 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 17.8005 | Val Cost: 30751.06 | Val Max P-Miss: 0.1211 | Val Max Q-Miss: 0.0624 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  900 | Val Loss: 17.7164 | Val Cost: 30816.36 | Val Max P-Miss: 0.1175 | Val Max Q-Miss: 0.0641 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1000 | Val Loss: 17.6686 | Val Cost: 30752.46 | Val Max P-Miss: 0.1134 | Val Max Q-Miss: 0.0604 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
