Job: acopf_ISS
Executing: ACOPF_pinn_baseline.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops...
Epoch    0 | Val Loss: 290.1357 | Val Cost: 1449.67 | Val Max P-Miss: 1.0306 | Max Q-Miss: 0.6769 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 61.3528 | Val Cost:   75.25 | Val Max P-Miss: 0.5388 | Max Q-Miss: 0.1443 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 56.4423 | Val Cost:   48.95 | Val Max P-Miss: 0.5006 | Max Q-Miss: 0.1132 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 53.7016 | Val Cost:   39.16 | Val Max P-Miss: 0.4788 | Max Q-Miss: 0.0935 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 50.2428 | Val Cost:   32.63 | Val Max P-Miss: 0.4516 | Max Q-Miss: 0.0778 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 86.2529 | Val Cost:   42.01 | Val Max P-Miss: 0.5271 | Max Q-Miss: 0.4320 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 47.9179 | Val Cost:   22.20 | Val Max P-Miss: 0.4198 | Max Q-Miss: 0.1047 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 48.1679 | Val Cost:   22.24 | Val Max P-Miss: 0.3859 | Max Q-Miss: 0.2332 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 45.6991 | Val Cost:   15.35 | Val Max P-Miss: 0.3581 | Max Q-Miss: 0.2058 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   90 | Val Loss: 58.4789 | Val Cost:   35.91 | Val Max P-Miss: 0.5078 | Max Q-Miss: 0.1916 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 47.8010 | Val Cost:   15.88 | Val Max P-Miss: 0.3761 | Max Q-Miss: 0.1556 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  110 | Val Loss: 43.4996 | Val Cost:   10.38 | Val Max P-Miss: 0.3990 | Max Q-Miss: 0.0801 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 42.6502 | Val Cost:    8.49 | Val Max P-Miss: 0.3867 | Max Q-Miss: 0.0777 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  130 | Val Loss: 41.9915 | Val Cost:    7.39 | Val Max P-Miss: 0.3702 | Max Q-Miss: 0.0761 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  140 | Val Loss: 41.5737 | Val Cost:    6.46 | Val Max P-Miss: 0.3734 | Max Q-Miss: 0.0696 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 41.3049 | Val Cost:    5.85 | Val Max P-Miss: 0.3694 | Max Q-Miss: 0.0685 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  160 | Val Loss: 41.5628 | Val Cost:    5.95 | Val Max P-Miss: 0.3576 | Max Q-Miss: 0.0583 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 41.8247 | Val Cost:    7.39 | Val Max P-Miss: 0.3690 | Max Q-Miss: 0.0798 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 45.4878 | Val Cost:   13.02 | Val Max P-Miss: 0.3591 | Max Q-Miss: 0.1557 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 41.3312 | Val Cost:    5.24 | Val Max P-Miss: 0.3420 | Max Q-Miss: 0.1093 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 40.7567 | Val Cost:    4.28 | Val Max P-Miss: 0.3121 | Max Q-Miss: 0.1666 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  210 | Val Loss: 41.3319 | Val Cost:    5.14 | Val Max P-Miss: 0.3067 | Max Q-Miss: 0.0904 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 39.5272 | Val Cost:    3.67 | Val Max P-Miss: 0.3127 | Max Q-Miss: 0.0700 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  230 | Val Loss: 39.6256 | Val Cost:    2.31 | Val Max P-Miss: 0.2909 | Max Q-Miss: 0.1213 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  240 | Val Loss: 38.6454 | Val Cost:    1.48 | Val Max P-Miss: 0.2704 | Max Q-Miss: 0.0996 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  250 | Val Loss: 39.6439 | Val Cost:    1.04 | Val Max P-Miss: 0.3170 | Max Q-Miss: 0.0426 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 40.7587 | Val Cost:    2.75 | Val Max P-Miss: 0.3130 | Max Q-Miss: 0.1024 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 39.3036 | Val Cost:    2.02 | Val Max P-Miss: 0.3269 | Max Q-Miss: 0.0467 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 39.3564 | Val Cost:    1.67 | Val Max P-Miss: 0.3295 | Max Q-Miss: 0.0485 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 39.4245 | Val Cost:    1.42 | Val Max P-Miss: 0.3329 | Max Q-Miss: 0.0490 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 38.7634 | Val Cost:    1.29 | Val Max P-Miss: 0.3147 | Max Q-Miss: 0.0480 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 38.5729 | Val Cost:    1.17 | Val Max P-Miss: 0.3098 | Max Q-Miss: 0.0453 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  320 | Val Loss: 38.3228 | Val Cost:    1.01 | Val Max P-Miss: 0.2996 | Max Q-Miss: 0.0458 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  330 | Val Loss: 38.0859 | Val Cost:    0.92 | Val Max P-Miss: 0.2931 | Max Q-Miss: 0.0459 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  340 | Val Loss: 37.9072 | Val Cost:    0.84 | Val Max P-Miss: 0.2888 | Max Q-Miss: 0.0453 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  350 | Val Loss: 37.9362 | Val Cost:    0.79 | Val Max P-Miss: 0.2917 | Max Q-Miss: 0.0468 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  360 | Val Loss: 38.0603 | Val Cost:    0.75 | Val Max P-Miss: 0.2953 | Max Q-Miss: 0.0479 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  370 | Val Loss: 38.0389 | Val Cost:    0.72 | Val Max P-Miss: 0.2901 | Max Q-Miss: 0.0483 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  380 | Val Loss: 38.0707 | Val Cost:    0.68 | Val Max P-Miss: 0.2905 | Max Q-Miss: 0.0505 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  390 | Val Loss: 38.0818 | Val Cost:    0.65 | Val Max P-Miss: 0.2920 | Max Q-Miss: 0.0534 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
