Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 197.3796 | Val Cost: 29856.89 | Val Max P-Miss: 0.7045 | Val Max Q-Miss: 1.3321 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 23.2332 | Val Cost: 31296.83 | Val Max P-Miss: 0.3338 | Val Max Q-Miss: 0.2325 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 19.6187 | Val Cost: 31021.61 | Val Max P-Miss: 0.2329 | Val Max Q-Miss: 0.1904 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 18.6796 | Val Cost: 30911.25 | Val Max P-Miss: 0.2167 | Val Max Q-Miss: 0.1659 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  400 | Val Loss: 18.0265 | Val Cost: 30899.67 | Val Max P-Miss: 0.1354 | Val Max Q-Miss: 0.1137 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  500 | Val Loss: 18.0015 | Val Cost: 30823.29 | Val Max P-Miss: 0.1328 | Val Max Q-Miss: 0.0903 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  600 | Val Loss: 17.7490 | Val Cost: 30740.15 | Val Max P-Miss: 0.1112 | Val Max Q-Miss: 0.0715 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  700 | Val Loss: 17.9795 | Val Cost: 30845.45 | Val Max P-Miss: 0.1315 | Val Max Q-Miss: 0.0758 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 17.8086 | Val Cost: 30807.63 | Val Max P-Miss: 0.1108 | Val Max Q-Miss: 0.0735 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 18.0430 | Val Cost: 30857.11 | Val Max P-Miss: 0.1227 | Val Max Q-Miss: 0.0527 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 17.9433 | Val Cost: 30686.06 | Val Max P-Miss: 0.1533 | Val Max Q-Miss: 0.0752 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch 1100 | Val Loss: 17.5724 | Val Cost: 30719.61 | Val Max P-Miss: 0.0996 | Val Max Q-Miss: 0.0509 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
