Job ID: 8643
Executing: ACOPF_pinn_rahul.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for Rahul KKT PINN...
Epoch    0 | Val Loss: 188.6501 | Val Cost: 1991.65 | Val Max P-Miss: 0.6559 | Val Max Q-Miss: 0.4935 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 20.5532 | Val Cost: 2394.46 | Val Max P-Miss: 0.2260 | Val Max Q-Miss: 0.1231 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 32.8484 | Val Cost: 2547.61 | Val Max P-Miss: 0.4521 | Val Max Q-Miss: 0.2544 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 109.9314 | Val Cost: 2648.82 | Val Max P-Miss: 0.8187 | Val Max Q-Miss: 0.4160 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 77.2830 | Val Cost: 2799.94 | Val Max P-Miss: 0.6285 | Val Max Q-Miss: 0.2719 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 89.0561 | Val Cost: 2680.66 | Val Max P-Miss: 0.4909 | Val Max Q-Miss: 0.1583 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  600 | Val Loss: 254.2357 | Val Cost: 2783.78 | Val Max P-Miss: 0.9616 | Val Max Q-Miss: 0.3920 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  700 | Val Loss: 162.5097 | Val Cost: 3528.26 | Val Max P-Miss: 0.5991 | Val Max Q-Miss: 0.4472 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 360.3592 | Val Cost: 3485.48 | Val Max P-Miss: 1.4090 | Val Max Q-Miss: 0.6083 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 126.3227 | Val Cost: 3345.67 | Val Max P-Miss: 0.5114 | Val Max Q-Miss: 0.4632 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 93.5602 | Val Cost: 3176.63 | Val Max P-Miss: 0.3890 | Val Max Q-Miss: 0.5191 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
