Job: acopf_ISS
Executing: ACOPF_DC3.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for DC3...
Epoch    0 | Val Loss: 2.4148 | Val Cost: 1433.34 | Val Max P-Miss: 0.7307 | Val Max Q-Miss: 0.5548 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 1.5773 | Val Cost: 2116.76 | Val Max P-Miss: 0.3273 | Val Max Q-Miss: 0.3663 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 1.5036 | Val Cost: 2201.99 | Val Max P-Miss: 0.3883 | Val Max Q-Miss: 0.3130 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 1.5125 | Val Cost: 2153.01 | Val Max P-Miss: 0.3396 | Val Max Q-Miss: 0.3894 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   40 | Val Loss: 1.2919 | Val Cost: 2010.05 | Val Max P-Miss: 0.2768 | Val Max Q-Miss: 0.2187 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 1.1183 | Val Cost: 1862.49 | Val Max P-Miss: 0.2789 | Val Max Q-Miss: 0.1415 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 1.1661 | Val Cost: 1745.54 | Val Max P-Miss: 0.4560 | Val Max Q-Miss: 0.2786 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 1.0816 | Val Cost: 1711.62 | Val Max P-Miss: 0.4058 | Val Max Q-Miss: 0.2148 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 1.0328 | Val Cost: 1665.53 | Val Max P-Miss: 0.3910 | Val Max Q-Miss: 0.1927 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   90 | Val Loss: 0.9925 | Val Cost: 1637.97 | Val Max P-Miss: 0.3672 | Val Max Q-Miss: 0.1674 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 1.0610 | Val Cost: 1725.79 | Val Max P-Miss: 0.3931 | Val Max Q-Miss: 0.1805 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
