Job: acopf_ISS
Executing: ACOPF_DC3.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for DC3...
Epoch    0 | Val Loss: 2.7211 | Val Cost: 1456.14 | Val Max P-Miss: 0.7842 | Val Max Q-Miss: 0.6031 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 1.8846 | Val Cost: 1659.18 | Val Max P-Miss: 0.5423 | Val Max Q-Miss: 0.3686 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 1.6741 | Val Cost: 2165.06 | Val Max P-Miss: 0.3336 | Val Max Q-Miss: 0.2735 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 1.5988 | Val Cost: 2050.52 | Val Max P-Miss: 0.3712 | Val Max Q-Miss: 0.3978 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 1.6309 | Val Cost: 2340.92 | Val Max P-Miss: 0.3599 | Val Max Q-Miss: 0.3310 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   50 | Val Loss: 1.5471 | Val Cost: 2329.12 | Val Max P-Miss: 0.3490 | Val Max Q-Miss: 0.2719 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 1.5918 | Val Cost: 2269.46 | Val Max P-Miss: 0.3497 | Val Max Q-Miss: 0.2393 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 1.3220 | Val Cost: 2032.77 | Val Max P-Miss: 0.2656 | Val Max Q-Miss: 0.2567 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 1.3447 | Val Cost: 2186.95 | Val Max P-Miss: 0.3347 | Val Max Q-Miss: 0.2152 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 1.2786 | Val Cost: 2121.94 | Val Max P-Miss: 0.3227 | Val Max Q-Miss: 0.2010 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 1.2163 | Val Cost: 2024.41 | Val Max P-Miss: 0.3172 | Val Max Q-Miss: 0.2006 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 1.1001 | Val Cost: 1804.84 | Val Max P-Miss: 0.2568 | Val Max Q-Miss: 0.2097 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 1.2266 | Val Cost: 1854.71 | Val Max P-Miss: 0.3242 | Val Max Q-Miss: 0.2246 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 1.0973 | Val Cost: 1921.49 | Val Max P-Miss: 0.2588 | Val Max Q-Miss: 0.1771 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  140 | Val Loss: 1.0946 | Val Cost: 1673.38 | Val Max P-Miss: 0.2436 | Val Max Q-Miss: 0.2271 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 1.0283 | Val Cost: 1857.54 | Val Max P-Miss: 0.2296 | Val Max Q-Miss: 0.1302 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  160 | Val Loss: 1.0315 | Val Cost: 1887.18 | Val Max P-Miss: 0.2230 | Val Max Q-Miss: 0.1174 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 1.0109 | Val Cost: 1835.52 | Val Max P-Miss: 0.2345 | Val Max Q-Miss: 0.1158 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 1.0052 | Val Cost: 1828.51 | Val Max P-Miss: 0.2326 | Val Max Q-Miss: 0.1146 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  190 | Val Loss: 0.9893 | Val Cost: 1802.07 | Val Max P-Miss: 0.2251 | Val Max Q-Miss: 0.1104 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 0.9647 | Val Cost: 1740.01 | Val Max P-Miss: 0.2346 | Val Max Q-Miss: 0.1115 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  210 | Val Loss: 0.9219 | Val Cost: 1659.63 | Val Max P-Miss: 0.2154 | Val Max Q-Miss: 0.1181 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  220 | Val Loss: 0.9215 | Val Cost: 1672.80 | Val Max P-Miss: 0.2198 | Val Max Q-Miss: 0.0973 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  230 | Val Loss: 0.8975 | Val Cost: 1630.69 | Val Max P-Miss: 0.2034 | Val Max Q-Miss: 0.0909 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  240 | Val Loss: 0.9099 | Val Cost: 1662.80 | Val Max P-Miss: 0.2076 | Val Max Q-Miss: 0.0863 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  250 | Val Loss: 0.9041 | Val Cost: 1659.84 | Val Max P-Miss: 0.2018 | Val Max Q-Miss: 0.0859 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 0.8980 | Val Cost: 1648.46 | Val Max P-Miss: 0.1998 | Val Max Q-Miss: 0.0832 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 0.8954 | Val Cost: 1637.46 | Val Max P-Miss: 0.2118 | Val Max Q-Miss: 0.0761 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  280 | Val Loss: 0.9511 | Val Cost: 1429.61 | Val Max P-Miss: 0.3029 | Val Max Q-Miss: 0.1768 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 0.8426 | Val Cost: 1506.83 | Val Max P-Miss: 0.1791 | Val Max Q-Miss: 0.1157 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 0.8831 | Val Cost: 1604.74 | Val Max P-Miss: 0.2110 | Val Max Q-Miss: 0.0991 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 0.8783 | Val Cost: 1625.70 | Val Max P-Miss: 0.2459 | Val Max Q-Miss: 0.0886 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  320 | Val Loss: 0.8625 | Val Cost: 1591.20 | Val Max P-Miss: 0.2442 | Val Max Q-Miss: 0.0878 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  330 | Val Loss: 0.8511 | Val Cost: 1567.00 | Val Max P-Miss: 0.2415 | Val Max Q-Miss: 0.0877 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  340 | Val Loss: 0.8446 | Val Cost: 1554.27 | Val Max P-Miss: 0.2383 | Val Max Q-Miss: 0.0864 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  350 | Val Loss: 0.8397 | Val Cost: 1545.69 | Val Max P-Miss: 0.2336 | Val Max Q-Miss: 0.0862 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  360 | Val Loss: 0.8438 | Val Cost: 1555.28 | Val Max P-Miss: 0.2300 | Val Max Q-Miss: 0.0867 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  370 | Val Loss: 0.8801 | Val Cost: 1651.31 | Val Max P-Miss: 0.2306 | Val Max Q-Miss: 0.0861 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  380 | Val Loss: 0.8796 | Val Cost: 1656.08 | Val Max P-Miss: 0.2267 | Val Max Q-Miss: 0.0812 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  390 | Val Loss: 0.8736 | Val Cost: 1643.43 | Val Max P-Miss: 0.2233 | Val Max Q-Miss: 0.0791 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 0.9241 | Val Cost: 1530.52 | Val Max P-Miss: 0.2358 | Val Max Q-Miss: 0.2041 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  410 | Val Loss: 0.8472 | Val Cost: 1456.21 | Val Max P-Miss: 0.2697 | Val Max Q-Miss: 0.1187 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  420 | Val Loss: 0.8669 | Val Cost: 1597.66 | Val Max P-Miss: 0.1933 | Val Max Q-Miss: 0.0859 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  430 | Val Loss: 0.8854 | Val Cost: 1632.59 | Val Max P-Miss: 0.2147 | Val Max Q-Miss: 0.1059 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  440 | Val Loss: 0.8469 | Val Cost: 1534.20 | Val Max P-Miss: 0.1387 | Val Max Q-Miss: 0.1264 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  450 | Val Loss: 0.8231 | Val Cost: 1522.19 | Val Max P-Miss: 0.2068 | Val Max Q-Miss: 0.0690 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  460 | Val Loss: 0.7503 | Val Cost: 1332.00 | Val Max P-Miss: 0.1867 | Val Max Q-Miss: 0.0679 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  470 | Val Loss: 0.7735 | Val Cost: 1398.69 | Val Max P-Miss: 0.1718 | Val Max Q-Miss: 0.0566 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  480 | Val Loss: 0.9349 | Val Cost: 1801.46 | Val Max P-Miss: 0.1397 | Val Max Q-Miss: 0.0589 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  490 | Val Loss: 0.9234 | Val Cost: 1786.42 | Val Max P-Miss: 0.1279 | Val Max Q-Miss: 0.0554 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 0.9093 | Val Cost: 1747.63 | Val Max P-Miss: 0.1413 | Val Max Q-Miss: 0.0606 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  510 | Val Loss: 0.9125 | Val Cost: 1749.97 | Val Max P-Miss: 0.1390 | Val Max Q-Miss: 0.0565 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  520 | Val Loss: 0.8869 | Val Cost: 1698.67 | Val Max P-Miss: 0.1405 | Val Max Q-Miss: 0.0565 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  530 | Val Loss: 0.8606 | Val Cost: 1640.38 | Val Max P-Miss: 0.1419 | Val Max Q-Miss: 0.0532 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
