Job: acopf_ISS
Executing: ACOPF_DC3.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for DC3...
Epoch    0 | Val Loss: 2.8287 | Val Cost: 1271.09 | Val Max P-Miss: 1.0704 | Val Max Q-Miss: 0.4315 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 1.5018 | Val Cost: 1583.34 | Val Max P-Miss: 0.3958 | Val Max Q-Miss: 0.2808 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 1.3406 | Val Cost: 2183.15 | Val Max P-Miss: 0.1980 | Val Max Q-Miss: 0.2954 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 1.3359 | Val Cost: 2050.48 | Val Max P-Miss: 0.3657 | Val Max Q-Miss: 0.2108 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 1.3081 | Val Cost: 2043.99 | Val Max P-Miss: 0.3823 | Val Max Q-Miss: 0.2522 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 1.2459 | Val Cost: 2050.27 | Val Max P-Miss: 0.3460 | Val Max Q-Miss: 0.2252 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 1.1638 | Val Cost: 1998.13 | Val Max P-Miss: 0.3042 | Val Max Q-Miss: 0.1847 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 1.1696 | Val Cost: 1972.03 | Val Max P-Miss: 0.3400 | Val Max Q-Miss: 0.2089 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 1.0976 | Val Cost: 1892.63 | Val Max P-Miss: 0.3148 | Val Max Q-Miss: 0.1897 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   90 | Val Loss: 1.1262 | Val Cost: 1706.02 | Val Max P-Miss: 0.3738 | Val Max Q-Miss: 0.1838 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 1.0964 | Val Cost: 1866.35 | Val Max P-Miss: 0.3390 | Val Max Q-Miss: 0.1558 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 1.0621 | Val Cost: 1621.34 | Val Max P-Miss: 0.2677 | Val Max Q-Miss: 0.2574 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 0.9814 | Val Cost: 1587.98 | Val Max P-Miss: 0.2611 | Val Max Q-Miss: 0.2088 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  130 | Val Loss: 0.9919 | Val Cost: 1725.18 | Val Max P-Miss: 0.2512 | Val Max Q-Miss: 0.1198 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 0.8917 | Val Cost: 1545.45 | Val Max P-Miss: 0.2387 | Val Max Q-Miss: 0.0852 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 1.0057 | Val Cost: 1769.16 | Val Max P-Miss: 0.3191 | Val Max Q-Miss: 0.1500 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 1.0903 | Val Cost: 1852.50 | Val Max P-Miss: 0.3659 | Val Max Q-Miss: 0.1777 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 0.9781 | Val Cost: 1800.98 | Val Max P-Miss: 0.2595 | Val Max Q-Miss: 0.1159 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 1.0256 | Val Cost: 1841.58 | Val Max P-Miss: 0.2997 | Val Max Q-Miss: 0.1416 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 0.9524 | Val Cost: 1795.39 | Val Max P-Miss: 0.2113 | Val Max Q-Miss: 0.0929 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 1.0197 | Val Cost: 1852.97 | Val Max P-Miss: 0.2802 | Val Max Q-Miss: 0.1316 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
