,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00013755189461840523,5.5430627739023695e-05,1.4200568999577727,0.3106446415434017,1.420194451852391,0.3106553127572756,1.155143597577181,0.0,0.8950042452565148,0.2427223530208275,-2.4646077143079234e-12,1.88369765932153e-12
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00011741760083370739,1.8040025762210836e-05,1.2413855454625768,0.34337724930381114,1.2415029630634105,0.34339007870558047,1.155143597577181,0.0,1.0837081856823718,0.38359823973714824,-4.029049389848872e-12,1.6737412173281769e-12
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0002484266697946522,6.072355515261659e-05,1.3196258547664104,0.4849493748707851,1.319874281436205,0.4849411496190002,1.155143597577181,0.0,1.090231757503108,0.41241604112919317,-1.0465340144861442e-13,2.767103408861532e-12
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00020993700664904383,0.0001207395504863613,1.1656837422400712,0.38875820205975686,1.1658936792467203,0.38882942702999657,1.155143597577181,0.0,1.1663044979479378,0.39517749536815566,-9.583260932004835e-13,3.1528239770770054e-12
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.0003039612900465727,4.5686137550902156e-05,1.4628835528830275,0.08341552098781793,1.463187514173074,0.08340111032004294,1.155143597577181,0.0,0.822180546852508,0.04962310958600912,-2.128104416808296e-12,3.6027791962690237e-12
