Bus,Architecture,Run,N_Attempted,N_Success,Success_Rate,NN_Time_s,IPOPT_Restoration_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
300,Ablated PINN,1,905,905,1.0,0.00018029767500221458,0.9592211601398988,0.959401457814901,0.8913714148266272,0.9290911615423051,1.4164269915205692e-11
300,Ablated PINN,2,905,905,1.0,0.00026269207492428116,0.9844139182960707,0.984676610370995,0.8913714148266272,0.9052428030059398,1.035632897674253e-11
300,Ablated PINN,3,905,905,1.0,0.0003074322109372944,0.9783365226451061,0.9786439548560434,0.8913714148266272,0.9108229917567376,1.619720783292786e-12
300,Ablated PINN,4,905,905,1.0,0.00034453368910396384,0.9800952585763941,0.980439792265498,0.8913714148266272,0.90915466901536,9.025304687858968e-13
300,Ablated PINN,5,905,905,1.0,0.00044615686824800855,0.9589215163429633,0.9593676732112113,0.8913714148266272,0.9291238799437697,6.806895955510649e-13
300,DC3,1,905,905,1.0,0.00029909373698394637,0.8614096480954274,0.8617087418324113,0.8913714148266272,1.0344230846853644,-8.844515097168536e-12
300,DC3,2,905,905,1.0,0.00048438754056203195,0.9058322532063875,0.9063166407469495,0.8913714148266272,0.9835099288169253,-4.239339527619442e-12
300,DC3,3,905,905,1.0,0.000473094240695385,0.9226235241068331,0.9230966183475285,0.8913714148266272,0.9656317628183994,2.4866582445928617e-12
300,DC3,4,905,905,1.0,0.00043524768748910865,0.8923469212554519,0.892782168942941,0.8913714148266272,0.9984198227010019,1.7057131081881412e-11
300,DC3,5,905,905,1.0,0.00036118035281888013,0.9078701500371819,0.9082313303900008,0.8913714148266272,0.9814365404504006,-1.4467318436846551e-11
300,FSNet,1,905,905,1.0,0.00027890639914743075,0.8923021608279267,0.8925810672270741,0.8913714148266272,0.9986447702680891,-3.755411858086116e-12
300,FSNet,2,905,905,1.0,0.00030479444659091767,0.8886495826899676,0.8889543771365586,0.8913714148266272,1.0027189670833887,2.1657640066317123e-12
300,FSNet,3,905,905,1.0,0.0003740882179416698,0.9110548065903272,0.9114288948082689,0.8913714148266272,0.9779933683297795,-1.5673416955133144e-12
300,FSNet,4,905,905,1.0,0.00031924699999142747,0.9213242805863922,0.9216435275863836,0.8913714148266272,0.9671542067473381,1.9178650429535482e-12
300,FSNet,5,905,905,1.0,0.00031205930422927784,0.9047562926359352,0.9050683519401644,0.8913714148266272,0.9848664058530214,7.281467834934715e-12
300,KKT,1,905,905,1.0,0.00046599101203164496,0.9045422184998838,0.9050082095119155,0.8913714148266272,0.9849318552672104,-6.064931440755e-12
300,KKT,2,905,905,1.0,0.00046110617315896,0.891981108248419,0.892442214421578,0.8913714148266272,0.9988001468580856,-2.043831208797609e-12
300,KKT,3,905,905,1.0,0.000320230120051989,0.8807955380323348,0.8811157681523869,0.8913714148266272,1.0116393861566515,-8.027779072149935e-12
300,KKT,4,905,905,1.0,0.0002646355557857032,0.8668741673928331,0.8671388029486188,0.8913714148266272,1.0279454820792333,-7.103714907823832e-12
300,KKT,5,905,905,1.0,0.0002758146492630074,0.8830036154780948,0.8832794301273579,0.8913714148266272,1.0091612964405867,-8.114850028794895e-12
300,PINN Baseline,1,905,905,1.0,0.0004504783001846192,0.8816499903440496,0.8821004686442343,0.8913714148266272,1.010510079647324,-6.447888614504981e-12
300,PINN Baseline,2,905,905,1.0,0.0003682580467786731,0.9251448480088202,0.9255131060555989,0.8913714148266272,0.9631105264684164,8.05853904109882e-12
300,PINN Baseline,3,905,905,1.0,0.00036521849958275727,0.9060535810314099,0.9064187995309926,0.8913714148266272,0.9833990814045876,-6.397881812853721e-12
300,PINN Baseline,4,905,905,1.0,0.0002994310041343972,0.8749413189686608,0.8752407499727952,0.8913714148266272,1.0184299746719212,3.0731172810145703e-13
300,PINN Baseline,5,905,905,1.0,0.0002952201119546757,0.9034253911477982,0.9037206112597529,0.8913714148266272,0.9863351612442353,8.516159654622534e-12
300,Rahul's Model,1,905,905,1.0,0.00036493984323751627,0.9173424790960669,0.9177074189393045,0.8913714148266272,0.9713023959824616,1.2378476626513877e-11
300,Rahul's Model,2,905,905,1.0,0.0004614742593684916,0.892053651315474,0.8925151255748425,0.8913714148266272,0.9987185530917713,6.07211522434273e-13
300,Rahul's Model,3,905,905,1.0,0.00029578299071243724,0.8919374284187837,0.8922332114094961,0.8913714148266272,0.9990341128621434,-2.559655031847006e-12
300,Rahul's Model,4,905,905,1.0,0.0003030774628650434,0.8862569577436256,0.8865600352064907,0.8913714148266272,1.0054270206518117,1.6024091717989013e-11
300,Rahul's Model,5,905,905,1.0,0.00024871901526671704,0.8729004679795725,0.8731491869948392,0.8913714148266272,1.0208695468119307,1.7958519026035057e-12
