,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,7.510396186262369e-05,4.238393055145317e-06,0.5392653141450137,0.017375894874044142,0.5393404181068763,0.0173788300355592,0.5392295330995693,0.0,1.00132486186558,0.03134192074505763,4.122308679714614e-12,1.6397355987990294e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.036382496356964e-05,7.827200112219804e-06,0.5378776812367141,0.01124646717705493,0.5379580450616777,0.011244621231278307,0.5392295330995693,0.0,1.0031106782143095,0.020165820309342167,1.7791640186746661e-12,1.9955928101775373e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00015266478061676025,2.084082020192768e-05,0.5259932203264908,0.007824929736833347,0.5261458851071075,0.007813646972436977,0.5392295330995693,0.0,1.0252702784579366,0.014580862801649505,4.711907995087733e-12,2.80695205665312e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.591742720454931e-05,3.068069670139706e-05,0.5235053986217826,0.004754208179371471,0.5235913160489872,0.004768121557864831,0.5392295330995693,0.0,1.0307401073485434,0.009115787200906163,2.9717693373298605e-12,3.4518036911542323e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00018035844434052706,3.89347602033103e-05,0.5490968884341418,0.01836763705721788,0.5492772468784823,0.018391830260486536,0.5392295330995693,0.0,0.9843218608290112,0.031202725490306882,3.3508214773979313e-12,3.2301643311196043e-12
