Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
780,optimal,True,1.4973198159132153,562242.0660871473
781,optimal,True,1.5677753530908376,565863.4159004719
782,optimal,True,1.4445878369733691,580282.1158531596
783,optimal,True,1.5489377928897738,558808.585831859
784,optimal,True,1.4145952868275344,562433.7738639311
785,optimal,True,1.3699345490895212,561506.963973802
786,optimal,True,1.2971768858842552,570371.4886000776
787,optimal,True,1.2616906019393355,573871.3902156078
788,optimal,True,1.3293528608046472,571343.504694501
789,optimal,True,1.4010831508785486,570792.5213977353
