Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
70,optimal,True,0.9982589359860867,559360.5555073408
71,optimal,True,0.8681925910059363,570979.7403831923
72,optimal,True,0.8757137819193304,560906.9515460338
73,optimal,True,0.7852196241728961,558067.5302455375
74,optimal,True,0.8317902919370681,566793.8565517635
75,optimal,True,0.8080490068532526,560856.286819996
76,maxIterations,False,30.35917230322957,
77,optimal,True,0.8603118699975312,557979.7556167721
78,optimal,True,0.8124607191421092,561473.4060753623
79,infeasible,False,7.299833125900477,
