Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
840,optimal,True,0.5063995488453656,556180.0453287093
841,optimal,True,0.5798787558451295,568125.0399577962
842,optimal,True,0.5196123339701444,564966.4507716926
843,optimal,True,0.505472696153447,557572.5284836718
844,optimal,True,0.5543933480512351,572780.3717440057
845,optimal,True,0.506523089017719,566342.8858802508
846,optimal,True,0.5060961279086769,565469.0581340825
847,optimal,True,0.5024231381248683,566448.4574596768
848,optimal,True,0.49997066194191575,578830.8380791448
849,infeasible,False,4.7578113379422575,
