,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00010249811328119701,5.02710659415414e-06,1.0164454353352388,0.13045800797808732,1.01654793344852,0.13045785406576002,0.8661656338307593,0.0,0.8785289803879024,0.07872437464798654,1.493375397918853e-13,1.1636415025172763e-12
FSNet,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00011671707034111023,2.44314724898559e-05,1.1181720595806837,0.15069568669861227,1.1182887766510248,0.15070136485012392,0.8661656338307593,0.0,0.7957946598313316,0.12436652876173757,-1.0005382114927205e-13,9.826768949696e-13
KKT,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00017940975311729642,7.194207037213457e-06,0.7500092155610522,0.02849680005189237,0.7501886253141695,0.028492945533639177,0.8661656338307593,0.0,1.1663797753893028,0.04350984095347987,-8.305962567492358e-13,5.243902562937883e-13
PINN Baseline,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00011220123204920027,4.22713280612884e-05,0.6683522081830435,0.13483959074031446,0.6684644094150928,0.13487790766880953,0.8661656338307593,0.0,1.343412327005154,0.23845094552525403,-1.4785258437990782e-13,8.643146035452068e-13
Rahul's Model,3.0,1.5811388300841898,9.0,0.0,1.0,0.0,0.00020620450377464294,2.7346660892127095e-05,0.8098631360050705,0.060370605206129545,0.8100693405088452,0.0603521236302318,0.8661656338307593,0.0,1.0767216636793466,0.08021538946988327,1.748848780330571e-11,4.9276350696248827e-11
