,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00010139130055904389,1.3486277316818886e-05,1.0434098700992762,0.10699774210741082,1.0435112613998352,0.10700891846435075,0.8466488363221287,0.0,0.8246512195966463,0.09054130504134363,2.175011866914608e-13,7.593856787528058e-13
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00010185018181800843,1.8373228754022467e-05,0.8090330562181771,0.07840307941065829,0.8091349063999951,0.07841894490803698,0.8466488363221287,0.0,1.0668470629353126,0.08561808829311515,9.399185194577112e-13,1.0183681198645612e-12
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016477935016155244,1.1376348282906342e-05,0.8046813017129898,0.06729676523773967,0.8048460810631515,0.06730616051654131,0.8466488363221287,0.0,1.0594615566855718,0.09625833944004117,7.431989909192942e-13,9.673291111524068e-13
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00010444289073348045,3.499603822279815e-05,0.8597687506861984,0.07300376657418602,0.8598731935769319,0.07299851664182097,0.8466488363221287,0.0,0.9946768971754822,0.08230960607643872,6.1151522928874176e-12,5.430062295405447e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00016744371503591538,1.8539523252025066e-05,0.7590621155314148,0.07730891238365165,0.7592295592464506,0.07731230585114604,0.8466488363221287,0.0,1.1270733079279314,0.12566832669152464,2.790548716540171e-12,5.838307957920915e-12
