,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,991.0,0.0,1.0,0.0,2.2946074671947465e-05,5.318628535211804e-06,0.9776218648032822,0.26634718030672866,0.9776448108779542,0.26635231361002776,1.2259858939455208,0.0,1.3979189635882094,0.36156818273891905,5.738024346351806e-12,9.194452978344064e-12
FSNet,3.0,1.5811388300841898,991.0,0.0,1.0,0.0,1.8626538853726784e-05,4.431731414580925e-06,0.6987466209080543,0.008043933516524762,0.6987652474469079,0.008046611804686006,1.2259858939455208,0.0,1.7666463729970623,0.017262494759043418,-8.655444106253756e-12,6.828005911621886e-12
KKT,3.0,1.5811388300841898,991.0,0.0,1.0,0.0,3.287388496328799e-05,8.606875920658808e-06,0.6995444734814585,0.010912134444190293,0.6995773473664217,0.01091982572495759,1.2259858939455208,0.0,1.7628323844439706,0.029602448873103582,1.6555438383836977e-12,9.631902235787662e-12
PINN Baseline,3.0,1.5811388300841898,991.0,0.0,0.9997981836528759,0.0004512750711401737,2.6542563067150506e-05,1.3497170598490966e-05,0.9195306123308647,0.2975179899966844,0.919557154893932,0.29751396219260845,1.2259858939455208,0.0,1.4804181082670442,0.3393815210559486,-5.854236306440947e-12,9.513575780756715e-12
Rahul's Model,3.0,1.5811388300841898,991.0,0.0,1.0,0.0,3.4320645811276815e-05,1.0538929011561916e-05,0.6554212026235903,0.005966209110509054,0.6554555232694016,0.0059636347074012806,1.2259858939455208,0.0,1.876075287066867,0.014937112579195392,-6.2557716422023e-13,1.2872121496130507e-11
